Wall time,Step,Value,Value
1702119760,258703,767.8834839,240
1702119788,259663,764.6781616,240
1702119817,260623,759.4127197,240
1702119846,261583,747.0981445,240
1702119875,262543,745.3005371,240
1702119904,263503,745.3125,240
1702119933,264463,753.6049194,240
1702119963,265423,746.5059204,240
1702119992,266383,745.4071655,240
1702120020,267343,738.2349243,240
1702120051,268303,737.3577881,240
1702120081,269263,730.321167,240
1702120114,270223,729.2990723,240
1702120142,271183,726.2683105,240
1702120171,272143,734.4122314,240
1702120199,273103,740.4644775,240
1702120227,274063,736.3757324,240
1702120253,275023,732.3432007,240
1702120279,275983,728.2126465,240
1702120305,276943,727.2969971,240
1702120330,277903,728.4483643,240
1702120356,278863,733.5037842,240
1702120382,279823,740.7442627,240
1702120408,280783,740.7416992,240
1702120434,281743,734.5919189,240
1702120460,282703,729.5932617,240
1702120512,284623,737.067688,240
1702120538,285583,752.2354126,240
1702120564,286543,758.1096191,240
1702120590,287503,762.2397461,240
1702120618,288463,762.2092285,240
1702120647,289423,762.1260986,240
1702120673,290383,760.0705566,240
1702120699,291343,761.2144165,240
1702120725,292303,760.1309814,240
1702120752,293263,763.1019287,240
1702120778,294223,774.1555176,240
1702120805,295183,771.7800293,240
1702120831,296143,764.5610352,240
1702120885,298063,772.4038086,240
1702120911,299023,769.2661133,240
1702120937,299983,765.1784058,240
1702120964,300943,766.1021729,240
1702120985,301903,766.0318604,240
1702121003,302863,761.9874878,240
1702121022,303823,764.9842529,240
1702121041,304783,778.0913696,240
1702121059,305743,786.1083374,240
1702121080,306703,798.2800293,240
1702121128,308623,808.1107178,240
1702121154,309583,798.0682373,240
1702121184,310543,806.2214355,240
1702121213,311503,797.1592407,240
1702121688,312463,798.2676392,240
1702121736,314383,798.3070679,240
1702121764,315343,796.9873047,240
1702121792,316303,794.8043823,240
1702121819,317263,798.8776245,240
1702121846,318223,790.8519287,240
1702121879,319183,800.2289429,240
1702121936,321103,798.286438,240
1702121990,323023,810.6248779,240
1702122019,323983,812.640686,240
1702122047,324943,820.7089233,240
1702122101,326863,823.7841797,240
1702122128,327823,816.5817871,240
1702122155,328783,804.348877,240
1702122209,330703,795.46521,240
1702122236,331663,792.3751831,240
1702122263,332623,782.3793335,240
1702122290,333583,782.2298584,240
1702122317,334543,770.0557251,240
1702122344,335503,781.2854614,240
1702122371,336463,782.2696533,240
1702122398,337423,788.3494263,240
1702122425,338383,787.3573608,240
1702122479,340303,795.7075195,240
1702122506,341263,797.7971191,240
1702122533,342223,801.9171143,240
1702122587,344143,794.8138428,240
1702122643,346063,795.1350708,240
1702122670,347023,785.026123,240
1702122697,347983,790.0628052,240
1702122724,348943,782.0344238,240
1702122750,349903,781.9781494,240
1702122777,350863,783.1661377,240
1702122804,351823,793.2999878,240
1702122830,352783,798.3419189,240
1702122857,353743,798.317688,240
1702122910,355663,816.3989258,240
1702122937,356623,819.3049316,240
1702122963,357583,818.3942871,240
1702122990,358543,822.4013062,240
1702123017,359503,811.3452148,240
1702123043,360463,810.5183105,240
1702123070,361423,808.6641235,240
1702123096,362383,813.8123169,240
1702123122,363343,817.9630127,240
1702123147,364303,822.9716797,240
1702123171,365263,819.8658447,240
1702123195,366223,819.8536377,240
1702123220,367183,824.9717407,240
1702123244,368143,828.0064697,240
1702123268,369103,831.9199219,240
1702123293,370063,827.7051392,240
1702123317,371023,834.6595459,240
1702123342,371983,831.6540527,240
1702123366,372943,837.8581543,240
1702123390,373903,836.9997559,240
1702123415,374863,831.7505493,240
1702123439,375823,825.8313599,240
1702123464,376783,827.9910889,240
1702123488,377743,841.1486206,240
1702123513,378703,837.1833496,240
1702123537,379663,829.1274414,240
1702123562,380623,833.2548828,240
1702123586,381583,841.3804321,240
1702123611,382543,843.3544922,240
1702123635,383503,848.3488159,240
1702123660,384463,848.1364746,240
1702123685,385423,848.84375,240
1702123734,387343,833.5010986,240
1702123759,388303,829.437439,240
1702123784,389263,829.3787231,240
1702123833,391183,832.4179688,240
1702123858,392143,830.2369385,240
1702123882,393103,827.1040649,240
1702123907,394063,829.1600342,240
1702123931,395023,833.2105103,240
1702123956,395983,834.2590942,240
1702123981,396943,837.1134033,240
1702124008,397903,836.1124878,240
1702124035,398863,841.2640991,240
1702124062,399823,847.3974609,240
1702124090,400783,844.2558594,240
1702124118,401743,835.0373535,240
1702124145,402703,826.8251343,240
1702124183,404623,829.723999,240
1702124202,405583,821.6781616,240
1702124220,406543,825.7880249,240
1702124257,408463,832.6461792,240
1702124276,409423,832.750061,240
1702124313,411343,846.9802856,240
1702124331,412303,846.9523315,240
1702124350,413263,850.0007935,240
1702124368,414223,844.8366089,240
1702124387,415183,858.0904541,240
1702124405,416143,855.1733398,240
1702124423,417103,849.3069458,240
1702124442,418063,854.4746704,240
1702124461,419023,847.4019775,240
1702124479,419983,849.4044189,240
1702124497,420943,840.3999023,240
1702124534,422863,847.3290405,240
1702124553,423823,846.1554565,240
1702124571,424783,847.2044678,240
1702124590,425743,846.2772217,240
1702124609,426703,850.4290161,240
1702124627,427663,845.5440063,240
1702124645,428623,842.501709,240
1702124682,430543,842.4765625,240
1702124701,431503,849.5964355,240
1702124720,432463,855.6262207,240
1702124738,433423,854.6727295,240
1702124831,438223,854.5471802,240
1702124849,439183,843.3415527,240
1702124886,441103,850.1976318,240
1702124905,442063,850.0848389,240
1702124924,443023,853.9962769,240
1702124942,443983,858.0661621,240
1702124961,444943,864.1159058,240
1702124979,445903,866.1782837,240
1702124998,446863,862.1348267,240
1702125016,447823,855.0505371,240
1702125035,448783,857.9821777,240
1702125053,449743,858.9141235,240
1702125072,450703,863.8813477,240
1702125090,451663,873.97052,240
1702125109,452623,878.0337524,240
1702125128,453583,875.0106812,240
1702125146,454543,871.9961548,240
1702125165,455503,861.939209,240
1702125183,456463,868.1098633,240
1702125220,458383,876.4844971,240
1702125239,459343,864.265564,240
1702125258,460303,866.2507935,240
1702125295,462223,865.3740234,240
1702125313,463183,866.3065186,240
1702125332,464143,866.2924805,240
1702125351,465103,861.2848511,240
1702125369,466063,857.2476196,240
1702125388,467023,857.2978516,240
1702125406,467983,858.3445435,240
1702125425,468943,856.2770386,240
1702125443,469903,859.2683105,240
1702125462,470863,864.3530884,240
1702125481,471823,871.4345093,240
1702125499,472783,876.5992432,240
1702125518,473743,871.3843384,240
1702125537,474703,867.4530029,240
1702125555,475663,859.1608887,240
1702125574,476623,857.0366821,240
1702125592,477583,864.128479,240
1702125611,478543,871.2389526,240
1702125630,479503,875.0720825,240
1702125649,480463,872.0189819,240
1702125686,482383,863.81073,240
1702125705,483343,868.7641602,240
1702125723,484303,869.7203979,240
1702125742,485263,873.609314,240
1702125760,486223,879.6732178,240
1702125779,487183,884.87323,240
1702125798,488143,895.0869141,240
1702125816,489103,899.0131836,240
1702125835,490063,896.866272,240
1702125854,491023,896.8355713,240
1702125872,491983,887.4871826,240
1702125891,492943,884.378418,240
1702125909,493903,878.3372192,240
1702125928,494863,870.1503296,240
1702125965,496783,866.0563354,240
1702125984,497743,872.2432861,240
1702126003,498703,867.0859375,240
1702126021,499663,868.2571411,240
1702126040,500623,876.4273682,240
1702126058,501583,877.4439087,240
1702126077,502543,868.1146851,240
1702126096,503503,863.2216797,240
1702126114,504463,863.2249146,240
1702126133,505423,871.2765503,240
1702126152,506383,876.4002686,240
1702126170,507343,887.5911865,240
1702126189,508303,886.442627,240
1702126208,509263,882.4580078,240
1702126227,510223,879.5540771,240
1702126246,511183,881.480835,240
1702126283,513103,875.4368896,240
1702126302,514063,883.6463623,240
1702126320,515023,885.6627808,240
1702126339,515983,894.8311157,240
1702126357,516943,900.8370361,240
1702126376,517903,902.8424683,240
1702126413,519823,898.7286987,240
1702126451,521743,900.6912231,240
1702126488,523663,913.6855469,240
1702126507,524623,913.7402344,240
1702126525,525583,907.5281982,240
1702126544,526543,911.6891479,240
1702126563,527503,911.5848999,240
1702126581,528463,904.5303955,240
1702126600,529423,897.3230591,240
1702126619,530383,897.3658447,240
1702126637,531343,879.1477051,240
1702126675,533263,878.1445313,240
1702126693,534223,880.1170044,240
1702126712,535183,878.1206055,240
1702126731,536143,878.0681152,240
1702126768,538063,864.9849243,240
1702126787,539023,863.0151367,240
1702126806,539983,866.1517944,240
1702126843,541903,866.3997803,240
1702126862,542863,870.444458,240
1702126880,543823,875.4494019,240
1702126899,544783,876.5310669,240
1702126918,545743,876.5776367,240
1702126936,546703,875.6021729,240
1702126955,547663,869.545166,240
1702126974,548623,861.3251953,240
1702126992,549583,860.3170776,240
1702127011,550543,858.3302002,240
1702127030,551503,860.548645,240
1702127049,552463,860.7669678,240
1702127067,553423,857.8476563,240
1702127086,554383,853.7915039,240
1702127105,555343,860.8028564,240
1702127123,556303,865.0249634,240
1702127180,559183,868.2276001,240
1702127199,560143,869.2564087,240
1702127217,561103,875.305542,240
1702127236,562063,881.4986572,240
1702127255,563023,877.3964233,240
1702127274,563983,867.2327271,240
1702127294,564943,862.1205444,240
1702127313,565903,865.0998535,240
1702127333,566863,864.1057739,240
1702127353,567823,863.1049194,240
1702127373,568783,859.1020508,240
1702127393,569743,863.241272,240
1702127412,570703,863.1934814,240
1702127432,571663,866.2305908,240
1702127471,573583,878.3249512,240
1702127490,574543,880.3255615,240
1702127509,575503,881.2254028,240
1702127527,576463,888.1062012,240
1702127546,577423,887.9743042,240
1702127565,578383,888.9602051,240
1702127584,579343,890.050293,240
1702127602,580303,883.7138672,240
1702127621,581263,876.6870728,240
1702127640,582223,878.4446411,240
1702127659,583183,877.3212891,240
1702127677,584143,878.3892822,240
1702127696,585103,879.2154541,240
1702127715,586063,881.2440796,240
1702127734,587023,890.3703003,240
1702127753,587983,899.5888672,240
1702127771,588943,897.505188,240
1702127790,589903,890.4110718,240
1702127809,590863,889.2302246,240
1702127828,591823,886.1854858,240
1702127846,592783,890.1856689,240
1702127865,593743,889.1362915,240
1702127903,595663,889.3041382,240
1702127940,597583,884.2943115,240
1702127996,600463,889.2142944,240
1702128015,601423,897.2835083,240
1702128034,602383,898.3478394,240
1702128053,603343,905.2835693,240
1702128071,604303,904.430481,240
1702128090,605263,904.3753052,240
1702128109,606223,908.5133057,240
1702128128,607183,915.6520996,240
1702128147,608143,912.5369873,240
1702128166,609103,913.678894,240
1702128184,610063,911.4934692,240
1702128203,611023,909.3771973,240
1702128222,611983,901.0831299,240
1702128241,612943,907.1574097,240
1702128278,614863,923.630249,240
1702128297,615823,926.6188965,240
1702128316,616783,923.5127563,240
1702128334,617743,919.4172363,240
1702128353,618703,926.4276123,240
1702128372,619663,928.4110107,240
1702128391,620623,926.4303589,240
1702128410,621583,930.607666,240
1702128428,622543,921.4505615,240
1702128447,623503,921.3933716,240
1702128466,624463,931.6679077,240
1702128485,625423,931.6375732,240
1702128503,626383,925.3186646,240
1702128541,628303,920.3075562,240
1702128560,629263,925.3355713,240
1702128579,630223,926.3604736,240
1702128597,631183,924.3719482,240
1702128616,632143,924.4122925,240
1702128654,634063,917.5474854,240
1702128673,635023,916.6228638,240
1702128691,635983,925.8480835,240
1702128710,636943,924.7091064,240
1702128729,637903,920.6502686,240
1702128748,638863,914.5787354,240
1702128766,639823,914.6715088,240
1702128785,640783,921.8724365,240
1702128804,641743,930.0908813,240
1702128823,642703,926.034729,240
1702128841,643663,920.9402466,240
1702128860,644623,930.1640625,240
1702128879,645583,931.0064697,240
1702128898,646543,944.1689453,240
1702128936,648463,932.0419312,240
1702128954,649423,929.1195068,240
1702128973,650383,935.5150757,240
1702128992,651343,945.6491699,240
1702129011,652303,951.5990601,240
1702129029,653263,956.6445923,240
1702129048,654223,954.5015869,240
1702129067,655183,961.578186,240
1702129086,656143,965.5224609,240
1702129123,658063,969.2625732,240
1702129143,659023,973.3275757,240
1702129180,660943,974.3637695,240
1702129199,661903,972.1348877,240
1702129218,662863,975.0917358,240
1702129237,663823,982,240
1702129256,664783,983.9594116,240
1702129275,665743,986.982666,240
1702129294,666703,982.984436,240
1702129313,667663,986.9847412,240
1702129331,668623,972.7163696,240
1702129350,669583,980.9054565,240
1702129369,670543,980.8025513,240
1702129388,671503,981.7788086,240
1702129407,672463,991.8468628,240
1702129425,673423,995.822998,240
1702129444,674383,1004.732178,240
1702129482,676303,992.5546265,240
1702129501,677263,983.4219971,240
1702129520,678223,983.5529175,240
1702129539,679183,976.4046631,240
1702129558,680143,976.4471436,240
1702129577,681103,982.468811,240
1702129596,682063,986.4577026,240
1702129614,683023,987.4614868,240
1702129633,683983,980.2861938,240
1702129652,684943,980.3883057,240
1702129671,685903,992.7589111,240
1702129690,686863,993.7788086,240
1702129708,687823,991.8699341,240
1702129727,688783,986.7489014,240
1702129746,689743,978.4724121,240
1702129765,690703,987.4666748,240
1702129784,691663,989.6013184,240
1702129803,692623,997.588623,240
1702129821,693583,994.4960938,240
1702129840,694543,994.4661865,240
1702129859,695503,993.512146,240
1702129878,696463,992.5602417,240
1702129897,697423,1002.716492,240
1702129934,699343,1005.838074,240
1702129953,700303,1008.021606,240
1702129972,701263,1011.132141,240
1702129991,702223,1009.983704,240
1702130010,703183,1019.096741,240
1702130029,704143,1023.215393,240
1702130047,705103,1014.311279,240
1702130066,706063,1010.234863,240
1702130104,707983,1011.252991,240
1702130123,708943,1005.027283,240
1702130142,709903,995.8675537,240
1702130161,710863,989.7780151,240
1702130179,711823,986.5723877,240
1702130198,712783,985.5205078,240
1702130217,713743,983.5869751,240
1702130236,714703,975.4841919,240
1702130255,715663,970.1818848,240
1702130274,716623,973.354248,240
1702130292,717583,975.2367554,240
1702130311,718543,976.3334961,240
1702130330,719503,981.2681274,240
1702130349,720463,985.2225952,240
1702130368,721423,980.0965576,240
1702130387,722383,981.0806885,240
1702130406,723343,975.9765015,240
1702130424,724303,978.8190918,240
1702130443,725263,981.8463135,240
1702130462,726223,983.9790039,240
1702130481,727183,975.954834,240
1702130500,728143,972.9697266,240
1702130519,729103,977.9346924,240
1702130538,730063,977.9552002,240
1702130557,731023,978.9506836,240
1702130576,731983,977.0480957,240
1702130594,732943,978.0302734,240
1702130613,733903,978.9168091,240
1702130632,734863,981.9128418,240
1702130651,735823,991.1890869,240
1702130689,737743,999.2193604,240
1702130708,738703,998.1824341,240
1702130745,740623,996.1531982,240
1702130765,741583,991.0516357,240
1702130784,742543,982.7703857,240
1702130802,743503,977.7055054,240
