Wall time,Step,Reward,Length
1702118221,2048,-974.9143677,42.3125
1702118226,4096,-987.9865723,41.61224365
1702118231,6144,-984.411438,40.86999893
1702118236,8192,-981.2160034,40.93000031
1702118242,10240,-994.4042358,41.68000031
1702118247,12288,-995.513855,42.25999832
1702118253,14336,-983.4855347,41.90000153
1702118258,16384,-978.6968384,41.97000122
1702118263,18432,-980.8579712,42.93999863
1702118269,20480,-976.7988892,44.72000122
1702118274,22528,-987.618103,44.95999908
1702118280,24576,-989.6339111,45.34000015
1702118285,26624,-981.9285278,45.81999969
1702118291,28672,-979.9533081,44.75
1702118296,30720,-977.7717896,44.27000046
1702118301,32768,-987.8179321,44.56999969
1702118307,34816,-984.0257568,46.27000046
1702118312,36864,-984.4970703,47.29000092
1702118318,38912,-987.2250977,49.34999847
1702118323,40960,-987.5463867,51.02999878
1702118329,43008,-988.7822876,48.90999985
1702118335,45056,-989.1682129,48.54999924
1702118341,47104,-988.5265503,52.54999924
1702118346,49152,-974.1895142,55.88000107
1702118352,51200,-969.7802124,56.47000122
1702118357,53248,-971.9373169,58.49000168
1702118363,55296,-985.8712769,60.34999847
1702118369,57344,-987.5049438,62.36000061
1702118374,59392,-990.0394287,67.97000122
1702118379,61440,-991.5152588,67.44000244
1702118385,63488,-995.9738159,72.70999908
1702118390,65536,-995.9611816,76.55000305
1702118396,67584,-992.2296143,83.76999664
1702118402,69632,-990.0663452,89.25
1702118407,71680,-970.4057617,93.26000214
1702118413,73728,-962.3004761,100.7900009
1702118418,75776,-959.3152466,105.1600037
1702118424,77824,-946.7286987,107.8600006
1702118429,79872,-910.3850098,117.3899994
1702118435,81920,-902.3527832,125.3000031
1702118440,83968,-847.5309448,135.5800018
1702118446,86016,-850.8096313,138.7899933
1702118452,88064,-835.545105,138.5399933
1702118457,90112,-806.4921875,145.9799957
1702118463,92160,-786.7206421,149.6000061
1702118470,94208,-715.9272461,160.9700012
1702118477,96256,-708.5526123,158.5700073
1702118483,98304,-684.3463135,158.6600037
1702118490,100352,-682.3809204,159.1100006
1702118496,102400,-651.84729,158.9199982
1702118502,104448,-609.9993896,166.1399994
1702118508,106496,-553.2039185,171.6699982
1702118514,108544,-497.5670776,178.4499969
1702118520,110592,-539.7801514,171.2100067
1702118526,112640,-534.1863403,172.3300018
1702118531,114688,-503.9680481,176.5800018
1702118537,116736,-502.0790405,178.5099945
1702118543,118784,-467.9255676,184.0500031
1702118548,120832,-451.3724976,188.8300018
1702118554,122880,-397.6506958,194.9400024
1702118560,124928,-353.1477966,198.3800049
1702118565,126976,-332.020813,199.6100006
1702118571,129024,-297.0536804,200.4499969
1702118577,131072,-244.9296722,206.1900024
1702118583,133120,-204.6694946,211.3500061
1702118589,135168,-160.5455017,214.8999939
1702118594,137216,-101.4556351,219.3899994
1702118600,139264,-33.34680557,223.4400024
1702118606,141312,-1.295853853,225.2700043
1702118612,143360,26.51685905,226.4499969
1702118617,145408,72.30485535,227.9199982
1702118623,147456,100.1963272,229.9199982
1702118629,149504,125.1936035,230.8300018
1702118635,151552,133.1309967,231.7400055
1702118640,153600,167.5821381,233.7100067
1702118646,155648,209.9560699,235.2299957
1702118652,157696,237.7563477,236.5599976
1702118658,159744,277.9749756,238.3399963
1702118663,161792,303.1791687,238.8899994
1702118669,163840,343.0743103,240
1702118675,165888,369.0571594,240
1702118681,167936,372.5211182,239.5599976
1702118686,169984,388.1322327,239.5599976
1702118692,172032,401.536438,239.5599976
1702118698,174080,429.2537231,239.5599976
1702118704,176128,447.7232666,239.5599976
1702118710,178176,463.0988159,239.5599976
1702118716,180224,474.33078,239.5599976
1702118721,182272,484.2650757,239.5599976
1702118727,184320,496.9081726,239.5599976
1702118733,186368,504.8791504,239.5599976
1702118739,188416,520.8310547,239.5599976
1702118744,190464,517.2859497,239.5599976
1702118750,192512,525.8585205,239.7799988
1702118756,194560,548.1224365,239.7799988
1702118762,196608,553.0108643,239.7799988
1702118767,198656,562.8731079,239.7799988
1702118773,200704,573.3095093,239.7799988
1702118779,202752,567.9815063,239.7799988
1702118785,204800,578.1893921,239.7799988
1702118790,206848,573.6902466,239.7799988
1702118796,208896,586.2407227,239.7799988
1702118802,210944,588.8484497,239.7799988
1702118808,212992,591.9436035,239.7799988
1702118813,215040,601.6415405,239.7799988
1702118819,217088,615.8468018,240
1702118825,219136,611.1596069,240
1702118831,221184,608.6279297,239.8899994
1702118837,223232,612.9550781,239.8899994
1702118842,225280,612.9509888,239.8899994
1702118848,227328,624.741272,239.8899994
1702118854,229376,636.1368408,239.8899994
1702118860,231424,648.664856,239.8899994
1702118865,233472,650.4237671,239.8899994
1702118871,235520,644.7231445,239.8899994
1702118877,237568,643.8483276,239.8899994
1702118883,239616,645.2380371,239.8899994
1702118889,241664,643.0953369,239.8899994
1702118894,243712,655.2166138,239.8899994
1702118900,245760,662.4421387,240
1702118906,247808,665.5949097,240
1702118912,249856,670.8341675,240
1702118917,251904,665.3999634,240
1702118923,253952,674.5863647,240
1702118929,256000,669.2205811,240
1702118935,258048,684.1282349,240
1702118940,260096,683.479248,240
1702118946,262144,698.4920654,240
1702118952,264192,706.0505981,240
1702118958,266240,719.0181274,240
1702118963,268288,722.9318237,240
1702118969,270336,717.3269043,240
1702118975,272384,723.2252808,240
1702118981,274432,728.9595337,240
1702118986,276480,720.7965088,240
1702118992,278528,722.5673828,240
1702118998,280576,730.6705322,240
1702119004,282624,738.1368408,240
1702119009,284672,734.2338257,240
1702119015,286720,735.4386597,240
1702119021,288768,724.1473389,240
1702119027,290816,722.2546387,240
1702119033,292864,727.107666,240
1702119038,294912,730.9120483,240
1702119044,296960,727.8568726,240
1702119050,299008,731.184082,240
1702119055,301056,745.725708,240
1702119061,303104,739.8669434,240
1702119067,305152,728.7736816,240
1702119073,307200,739.8778076,240
1702119078,309248,749.2963867,240
1702119084,311296,757.2927246,240
1702119090,313344,754.2697754,240
1702119096,315392,758.2373047,240
1702119101,317440,747.256897,240
1702119107,319488,748.2685547,240
1702119113,321536,755.208374,240
1702119119,323584,760.1693115,240
1702119124,325632,762.1566162,240
1702119130,327680,766.2264404,240
1702119136,329728,760.7397461,240
1702119141,331776,756.74823,240
1702119147,333824,748.5344849,240
1702119153,335872,748.5669556,240
1702119159,337920,753.5928345,240
1702119164,339968,752.7103271,240
1702119170,342016,771.0129395,240
1702119176,344064,775.2687378,240
1702119182,346112,773.5629883,240
1702119188,348160,783.8468018,240
1702119193,350208,770.4711304,240
1702119199,352256,775.638916,240
1702119205,354304,782.9804688,240
1702119211,356352,775.8515625,240
1702119216,358400,780.0356445,240
1702119222,360448,777.2744751,240
1702119228,362496,780.293457,240
1702119233,364544,784.3597412,240
1702119239,366592,780.4985962,240
