Wall time,Step,Reward,Length
1702121837,108544,-565.9863892,179.5099945
1702121842,110592,-543.861145,183.1300049
1702121848,112640,-486.468811,189.6799927
1702121853,114688,-440.1726685,195.0800018
1702121859,116736,-377.5338745,201.75
1702121865,118784,-332.5338135,204.7100067
1702121871,120832,-300.6766663,207.6699982
1702121877,122880,-282.0324402,206.25
1702121883,124928,-244.0121765,209.2799988
1702121889,126976,-200.8013458,214.5500031
1702121895,129024,-113.1775513,222.1000061
1702121900,131072,-51.15668106,225.4700012
1702121905,133120,-9.635515213,226.4100037
1702121911,135168,27.79286385,227.5399933
1702121916,137216,74.99145508,229.9700012
1702121921,139264,104.2443237,229.9700012
1702121927,141312,131.0802307,229.9700012
1702121932,143360,167.3519745,230.7299957
1702121938,145408,231.9201355,236.7799988
1702121943,147456,265.0722656,238.0700073
1702121948,149504,326.2825317,239.8000031
1702121954,151552,351.0856323,239.8000031
1702121959,153600,381.6167603,240
1702121964,155648,399.8545532,240
1702121970,157696,418.8988953,240
1702121975,159744,442.5074158,240
1702121981,161792,446.7597961,240
1702121986,163840,458.3621826,240
1702121991,165888,471.4499512,240
1702121997,167936,496.2140198,240
1702122002,169984,516.4705811,240
1702122008,172032,519.078125,240
1702122013,174080,522.8641357,240
1702122019,176128,524.831543,240
1702122025,178176,533.4281006,240
1702122031,180224,542.321228,240
1702122036,182272,547.1150513,240
1702122041,184320,550.8950806,240
1702122047,186368,565.5125732,240
1702122052,188416,576.4121704,240
1702122058,190464,561.9892578,238.7700043
1702122063,192512,555.8173218,238.7700043
1702122068,194560,560.3878174,238.7700043
1702122074,196608,577.0662842,238.7700043
1702122079,198656,585.684021,238.7700043
1702122085,200704,595.2981567,238.7700043
1702122090,202752,588.9385986,238.7700043
1702122095,204800,592.6008301,238.7700043
1702122101,206848,600.9631958,238.7700043
1702122106,208896,612.3250122,238.7700043
1702122111,210944,612.7977295,238.7700043
1702122117,212992,629.4602051,240
1702122122,215040,636.5205078,240
1702122127,217088,636.49823,240
1702122133,219136,636.4161377,239.9299927
1702122138,221184,626.1152954,239.9299927
1702122144,223232,637.8085327,239.9299927
1702122149,225280,642.8916016,239.9299927
1702122154,227328,657.0407715,239.9299927
1702122160,229376,648.6611328,238.7799988
1702122165,231424,648.5715942,238.7799988
1702122170,233472,646.9352417,238.7799988
1702122176,235520,645.1248169,238.7799988
1702122181,237568,650.8768921,238.7799988
1702122186,239616,663.5792847,238.7799988
1702122192,241664,662.7943726,238.7799988
1702122197,243712,667.8336792,238.8500061
1702122203,245760,675.7523804,238.8500061
1702122208,247808,675.2515259,238.8500061
1702122213,249856,668.2503662,238.8500061
1702122219,251904,659.0065918,238.8500061
1702122224,253952,671.8305054,240
1702122229,256000,675.6254272,240
1702122235,258048,687.9694824,240
1702122240,260096,695.3045044,240
1702122246,262144,695.3330078,240
1702122251,264192,692.1311646,240
1702122256,266240,712.7805786,240
1702122262,268288,709.9351807,240
1702122267,270336,706.0189209,240
1702122272,272384,712.2373657,240
1702122278,274432,725.446106,240
1702122283,276480,744.7352295,240
1702122289,278528,745.8231201,240
1702122294,280576,749.0958862,240
1702122299,282624,740.7634277,240
1702122305,284672,737.9140015,240
1702122310,286720,744.416626,240
1702122315,288768,742.7554321,240
1702122321,290816,741.5903931,240
1702122326,292864,750.6367798,240
1702122332,294912,760.7559814,240
1702122337,296960,768.5926514,240
1702122342,299008,762.6571655,240
1702122348,301056,760.5180664,240
1702122353,303104,760.5114746,240
1702122358,305152,763.5009155,240
1702122364,307200,770.9459229,240
1702122369,309248,770.5615234,240
1702122374,311296,781.1021118,240
1702122380,313344,779.8504028,240
1702122385,315392,781.817749,240
1702122390,317440,788.0363159,240
1702122396,319488,779.9407959,239.6900024
1702122401,321536,768.5759277,239.6900024
1702122407,323584,768.6487427,239.6900024
1702122412,325632,771.6051636,239.6900024
1702122417,327680,770.6061401,239.6900024
1702122423,329728,772.848999,239.6900024
1702122428,331776,759.5648804,239.6900024
1702122434,333824,761.4235229,239.6900024
1702122439,335872,756.9347534,239.6900024
1702122444,337920,757.8468018,239.6900024
1702122450,339968,752.5455933,239.6900024
1702122455,342016,750.2389526,239.6900024
1702122460,344064,758.3151245,240
1702122466,346112,762.3998413,240
1702122471,348160,751.0767822,240
1702122477,350208,758.5214844,240
1702122482,352256,765.6516113,240
1702122487,354304,764.4346924,240
1702122493,356352,767.6605835,240
1702122498,358400,776.6413574,240
1702122503,360448,786.7865601,240
1702122509,362496,793.3618164,240
1702122514,364544,796.3434448,240
1702122519,366592,805.4578857,240
1702122525,368640,821.3228149,240
1702122530,370688,818.3513184,240
1702122536,372736,823.2985229,240
1702122541,374784,819.0103149,240
1702122546,376832,815.6668091,240
1702122552,378880,822.7689819,240
1702122557,380928,829.9663086,240
1702122563,382976,829.8859863,240
1702122568,385024,831.9983521,240
1702122573,387072,832.0776978,240
1702122579,389120,839.1287842,240
1702122584,391168,835.1947632,240
1702122590,393216,830.0286255,240
1702122595,395264,851.4003906,240
1702122600,397312,858.3850098,240
1702122606,399360,862.3793945,240
1702122611,401408,880.7022095,240
1702122617,403456,882.4235229,240
1702122622,405504,880.4456787,240
1702122628,407552,883.4974365,240
1702122633,409600,893.0690308,240
1702122639,411648,890.0184937,240
1702122644,413696,879.9248657,240
1702122650,415744,884.8411255,240
1702122655,417792,883.9920654,240
1702122660,419840,872.6112061,240
1702122666,421888,867.8104858,240
1702122671,423936,855.5169067,240
1702122676,425984,852.538208,240
1702122682,428032,855.6713257,240
1702122687,430080,850.5308838,240
1702122692,432128,843.1555176,240
1702122698,434176,835.8544312,240
1702122703,436224,832.8461914,240
1702122708,438272,829.1067505,240
1702122714,440320,831.4703979,240
1702122719,442368,841.770874,240
1702122725,444416,856.4581909,240
1702122730,446464,861.4819336,240
1702122735,448512,870.7075195,240
1702122741,450560,874.8128662,240
1702122746,452608,883.795166,240
1702122751,454656,878.6828003,240
1702122757,456704,882.8085938,240
1702122762,458752,890.9802856,240
1702122768,460800,888.5859375,240
1702122773,462848,896.4666748,240
1702122778,464896,888.1616211,240
1702122784,466944,877.8612061,240
1702122789,468992,885.6647949,240
1702122794,471040,881.8970337,240
1702122800,473088,875.9539185,240
1702122805,475136,883.1099854,240
1702122810,477184,878.1189575,240
1702122816,479232,886.2014771,240
1702122821,481280,894.317688,240
1702122826,483328,890.0656738,240
1702122832,485376,900.8115234,240
1702122837,487424,898.7277832,240
1702122842,489472,901.7245483,240
1702122848,491520,915.772522,240
1702122853,493568,909.616394,240
1702122858,495616,912.5120239,240
1702122864,497664,918.5272217,240
1702122869,499712,921.4234619,240
1702122875,501760,926.3900757,240
1702122880,503808,918.1352539,240
1702122885,505856,926.2427979,240
1702122891,507904,928.0619507,240
1702122896,509952,920.7052612,240
