Wall time,Step,Reward,Length
1702162239,501760,856.925354,240
1702162246,503808,858.8068848,240
1702162252,505856,859.6729736,240
1702162258,507904,852.4319458,240
1702162264,509952,853.3890991,240
1702162271,512000,863.6955566,240
1702162277,514048,859.5845947,240
1702162283,516096,847.2458496,240
1702162290,518144,853.1252441,240
1702162295,520192,854.2674561,240
1702162301,522240,864.4755249,240
1702162308,524288,861.5776367,240
1702162315,526336,854.677124,240
1702162325,528384,846.3681641,240
1702162333,530432,851.552124,240
1702162341,532480,860.7806396,240
1702162346,534528,841.4968872,240
1702162352,536576,836.1566162,240
1702162358,538624,840.5498657,240
1702162364,540672,834.6185303,240
1702162371,542720,836.7557983,240
1702162376,544768,836.7390137,240
1702162382,546816,834.7763672,240
1702162388,548864,830.7269897,240
1702162394,550912,843.8810425,240
1702162400,552960,838.8830566,240
1702162406,555008,845.9297485,240
1702162411,557056,851.1592407,240
1702162417,559104,848.0564575,240
1702162423,561152,851.2542725,240
1702162429,563200,853.2224731,240
1702162435,565248,860.3756104,240
1702162441,567296,852.3411255,240
1702162447,569344,855.3955688,240
1702162453,571392,861.3613281,240
1702162459,573440,857.4022827,240
1702162465,575488,857.6837769,240
1702162471,577536,858.6192627,240
1702162477,579584,843.1717529,240
1702162483,581632,834.3569946,240
1702162489,583680,837.133667,240
1702162495,585728,845.2526245,240
1702162500,587776,848.3458252,240
1702162506,589824,842.2418213,240
1702162512,591872,845.0498657,240
1702162518,593920,845.1671143,240
1702162523,595968,841.9612427,240
1702162529,598016,843.9888916,240
1702162534,600064,843.8617554,240
1702162540,602112,854.0903931,240
1702162546,604160,869.5353394,240
1702162552,606208,872.5274048,240
1702162558,608256,874.4807129,240
1702162564,610304,872.5292358,240
1702162570,612352,880.5078735,240
1702162576,614400,884.5037231,240
1702162582,616448,883.6635132,240
1702162588,618496,886.795105,240
1702162594,620544,905.1679077,240
1702162600,622592,898.0174561,240
1702162606,624640,902.1937866,240
1702162612,626688,909.4778442,240
1702162618,628736,903.3397827,240
1702162624,630784,907.682373,240
1702162631,632832,904.7554321,240
1702162637,634880,899.5446167,240
1702162643,636928,902.6156006,240
1702162649,638976,893.3435059,240
1702162654,641024,899.2512207,240
1702162661,643072,890.0258179,240
1702162667,645120,888.2521973,240
1702162673,647168,888.453064,240
1702162679,649216,879.5108032,240
1702162684,651264,873.2609863,240
1702162690,653312,883.394104,240
1702162696,655360,875.1938477,240
1702162702,657408,872.9315796,240
1702162707,659456,868.9647217,240
1702162713,661504,867.2386475,240
1702162719,663552,878.7061768,240
1702162725,665600,886.9794312,240
1702162731,667648,887.975708,240
1702162736,669696,880.7722168,240
1702162742,671744,882.8031616,240
1702162748,673792,885.7883301,240
1702162754,675840,891.0053101,240
1702162760,677888,885.9227905,240
1702162765,679936,884.9373169,240
1702162771,681984,886.2196655,240
1702162777,684032,888.4177246,240
1702162783,686080,879.0474243,240
1702162788,688128,871.8035278,240
1702162795,690176,870.8913574,240
1702162802,692224,871.8531494,240
1702162808,694272,867.8087769,240
1702162815,696320,863.5505981,240
1702162820,698368,861.6046143,240
1702162826,700416,859.7548828,240
1702162832,702464,850.8719482,240
1702162838,704512,847.7049561,240
1702162844,706560,842.5300903,240
1702162850,708608,845.6019897,240
1702162855,710656,847.9556274,240
1702162861,712704,844.9119873,240
1702162867,714752,844.862793,240
1702162873,716800,850.7727051,240
1702162879,718848,856.5635376,240
1702162885,720896,860.727417,240
1702162891,722944,860.5511475,240
1702162897,724992,868.4637451,240
1702162903,727040,882.7337036,240
1702162909,729088,893.7833862,240
1702162915,731136,887.4185181,240
1702162921,733184,887.2382202,240
1702162927,735232,886.0577393,240
1702162933,737280,878.739502,240
1702162939,739328,888.1327515,240
1702162945,741376,878.0913086,240
1702162950,743424,889.4870605,240
1702162956,745472,885.4304199,240
1702162962,747520,888.4423218,240
1702162968,749568,878.194519,240
1702162974,751616,871.0233154,240
1702162980,753664,864.1395264,240
1702162987,755712,879.5804443,240
1702162993,757760,884.7026978,240
1702162999,759808,886.7254028,240
1702163005,761856,895.8864746,240
1702163011,763904,887.7557983,240
1702163017,765952,891.6185303,240
1702163023,768000,889.5218506,240
1702163029,770048,899.7018433,240
1702163036,772096,905.8585815,240
1702163043,774144,916.1185303,240
1702163049,776192,920.9616089,240
1702163055,778240,921.7664795,240
1702163061,780288,930.696167,240
1702163068,782336,928.6081543,240
1702163075,784384,935.59021,240
1702163080,786432,952.779541,240
1702163086,788480,954.5143433,240
1702163091,790528,946.6589355,240
1702163097,792576,946.4659424,240
1702163102,794624,949.5014038,240
1702163108,796672,940.2814941,240
1702163113,798720,941.2542114,240
1702163119,800768,938.3787231,240
1702163124,802816,949.6676025,240
1702163130,804864,949.7179565,240
1702163135,806912,953.711731,240
1702163141,808960,952.0213623,240
1702163147,811008,937.927063,240
1702163152,813056,942.0227051,240
1702163158,815104,946.9047852,240
1702163164,817152,945.8847046,240
1702163169,819200,955.0623169,240
1702163175,821248,956.3484497,240
1702163180,823296,951.1281738,240
1702163188,825344,963.1691895,240
1702163193,827392,962.1069946,240
1702163199,829440,963.015564,240
1702163204,831488,958.0595093,240
1702163210,833536,947.7406006,240
1702163216,835584,923.6318359,238.2899933
1702163221,837632,926.7439575,238.2899933
1702163227,839680,920.6953125,238.2899933
1702163232,841728,922.7572632,238.2899933
1702163238,843776,909.7232056,238.2899933
1702163244,845824,914.6293335,238.2899933
1702163250,847872,904.5618896,238.2899933
1702163255,849920,891.5689697,237.9100037
1702163261,851968,880.6200562,237.9100037
1702163266,854016,882.7453613,237.9100037
1702163273,856064,886.7415161,237.9100037
1702163279,858112,889.8439331,237.9100037
1702163285,860160,901.78125,239.6199951
1702163292,862208,899.4869385,239.6199951
1702163298,864256,900.5998535,239.6199951
1702163304,866304,899.444519,239.6199951
1702163309,868352,889.3510132,239.6199951
1702163314,870400,897.5286255,239.6199951
1702163320,872448,898.5837402,239.6199951
1702163325,874496,905.6981201,240
1702163330,876544,904.479126,240
1702163336,878592,909.5689697,240
1702163341,880640,906.4771118,240
1702163346,882688,907.5505371,240
1702163352,884736,918.336731,240
1702163358,886784,916.5697021,240
1702163363,888832,911.5853271,240
1702163369,890880,907.6641846,240
1702163375,892928,906.3579102,240
1702163381,894976,904.0818481,240
1702163386,897024,907.0048218,240
1702163392,899072,911.9556274,240
1702163397,901120,905.6416626,240
1702163403,903168,911.7786255,240
1702163410,905216,908.6594238,240
1702163416,907264,902.5540161,240
1702163421,909312,901.6687012,240
1702163427,911360,900.4936523,240
1702163432,913408,896.5541382,240
1702163438,915456,907.2854614,240
1702163443,917504,913.5402832,240
1702163448,919552,914.6878052,240
1702163454,921600,915.5819702,240
1702163459,923648,912.5908813,240
1702163465,925696,917.7640381,240
1702163470,927744,917.8347778,240
1702163476,929792,918.9981689,240
1702163481,931840,926.0736084,240
1702163487,933888,927.2207642,240
1702163492,935936,935.1791992,240
1702163497,937984,933.1848145,240
1702163503,940032,940.5894775,240
1702163508,942080,939.6141968,240
1702163514,944128,932.3336182,240
1702163519,946176,939.3898315,240
1702163524,948224,920.3708496,238.2299957
1702163530,950272,917.3200073,238.2299957
1702163535,952320,917.1422729,238.2299957
1702163541,954368,920.1452026,238.2299957
1702163546,956416,923.1185913,238.2299957
1702163552,958464,922.0340576,238.2299957
1702163557,960512,932.9519043,238.2299957
1702163562,962560,936.7694092,238.2299957
1702163567,964608,933.5448608,238.2299957
1702163572,966656,943.8682251,238.2299957
1702163577,968704,947.8068237,238.2299957
1702163582,970752,947.7516479,238.2299957
1702163587,972800,957.4683228,240
1702163592,974848,957.4353638,240
1702163597,976896,963.4787598,240
1702163602,978944,975.4887085,240
1702163606,980992,953.2335205,238.9600067
1702163611,983040,937.819519,238.9600067
1702163616,985088,918.5339966,238.9600067
1702163621,987136,923.8713989,238.9600067
1702163625,989184,912.8917847,238.9600067
1702163630,991232,902.8575439,238.9600067
1702163635,993280,903.0341187,238.9600067
1702163640,995328,910.1831665,238.9600067
1702163644,997376,915.1346436,238.9600067
1702163649,999424,915.2062988,238.9600067
