Wall time,Step,reward,length
1701463455,204800,606.838501,237.3999939
1701463458,206848,613.9633789,238.1699982
1701463460,208896,619.074646,238.7899933
1701463463,210944,615.1504517,238.7899933
1701463466,212992,610.2981567,238.7899933
1701463468,215040,614.6640625,238.7899933
1701463471,217088,617.3681641,238.7899933
1701463473,219136,630.8341675,238.7899933
1701463476,221184,633.0326538,238.7899933
1701463478,223232,623.7479248,238.7899933
1701463481,225280,615.9771118,238.2100067
1701463484,227328,622.0106812,238.2100067
1701463486,229376,631.0484009,238.4499969
1701463489,231424,636.3760376,238.4499969
1701463492,233472,649.4766846,239.4199982
1701463495,235520,666.6903076,239.4199982
1701463498,237568,672.5214233,239.4199982
1701463501,239616,675.6983032,239.4199982
1701463504,241664,688.9472046,239.4199982
1701463506,243712,686.8660278,239.4199982
1701463509,245760,687.7740479,239.4199982
1701463511,247808,708.1577148,239.4199982
1701463514,249856,713.1306152,240
1701463517,251904,715.1202393,240
1701463520,253952,726.4514771,240
1701463523,256000,740.3067017,240
1701463526,258048,746.354248,240
1701463528,260096,757.5065308,240
1701463531,262144,759.6502686,240
1701463534,264192,760.4530029,240
1701463536,266240,758.6019287,240
1701463539,268288,752.6227417,240
1701463542,270336,756.666748,240
1701463545,272384,756.8027954,240
1701463547,274432,765.935791,240
1701463550,276480,766.6546631,240
1701463553,278528,767.6696777,240
1701463555,280576,754.617981,240
1701463558,282624,752.6463013,240
1701463561,284672,743.6321411,240
1701463564,286720,757.7301025,240
1701463567,288768,758.6546021,240
1701463570,290816,752.5847778,240
1701463573,292864,758.8485718,240
1701463575,294912,765.8133545,240
1701463578,296960,769.7125854,240
1701463581,299008,762.6091919,240
1701463583,301056,767.8543701,240
1701463586,303104,769.9484253,240
1701463589,305152,769.8067017,240
1701463591,307200,772.4028931,240
1701463594,309248,777.6395264,240
1701463596,311296,774.4707031,240
1701463599,313344,788.9006348,240
1701463602,315392,803.0964966,240
1701463604,317440,807.1915894,240
1701463607,319488,804.2178345,240
1701463610,321536,811.0255737,240
1701463613,323584,828.3207397,240
1701463616,325632,822.0735474,240
1701463618,327680,826.9987183,240
1701463621,329728,824.6015625,240
1701463623,331776,825.680481,240
1701463626,333824,817.2756348,240
1701463629,335872,818.3012085,240
1701463631,337920,824.197937,240
1701463634,339968,818.9485474,240
1701463636,342016,815.0804443,240
1701463639,344064,806.0299683,238.2899933
1701463642,346112,798.0899048,238.2899933
1701463644,348160,796.9428101,238.2899933
1701463647,350208,808.0592651,238.2899933
1701463650,352256,818.095459,238.2899933
1701463652,354304,820.0518799,238.2899933
1701463655,356352,825.40448,238.2899933
1701463658,358400,824.1273804,238.2899933
1701463660,360448,829.6508179,238.2899933
1701463663,362496,822.4802856,238.2899933
1701463666,364544,830.2677612,238.2899933
1701463668,366592,829.3175049,238.2899933
1701463671,368640,839.8007813,240
1701463673,370688,849.9246216,240
1701463676,372736,844.9153442,240
1701463679,374784,844.8510132,240
1701463681,376832,830.4987793,240
1701463684,378880,833.5599976,240
1701463687,380928,834.5744019,240
1701463689,382976,844.5055542,240
1701463692,385024,855.5648193,240
1701463695,387072,853.3822021,240
1701463697,389120,850.0050659,240
1701463700,391168,851.1060181,240
1701463703,393216,860.2750244,240
1701463706,395264,845.925293,240
1701463708,397312,843.8259888,240
1701463711,399360,855.1627808,240
1701463714,401408,859.37677,240
1701463716,403456,865.3822021,240
1701463719,405504,868.3552856,240
1701463722,407552,856.1980591,240
1701463724,409600,854.0941772,240
1701463727,411648,862.6853027,240
1701463730,413696,852.7056885,240
1701463733,415744,864.8769531,240
1701463735,417792,867.041748,240
1701463738,419840,867.1109619,240
1701463741,421888,869.3765869,240
1701463743,423936,862.1541748,240
1701463746,425984,861.0130005,240
1701463749,428032,866.3126831,240
1701463752,430080,863.5897827,240
1701463755,432128,854.2624512,240
1701463757,434176,849.0237427,240
1701463760,436224,832.7383423,240
1701463763,438272,833.0568237,240
1701463766,440320,832.3347168,240
1701463769,442368,829.1001587,240
1701463772,444416,836.8848267,240
1701463775,446464,837.6574097,240
1701463777,448512,849.0541992,240
1701463780,450560,847.7791748,240
1701463783,452608,851.7231445,240
1701463786,454656,859.5673828,240
1701463788,456704,868.6221313,240
1701463791,458752,873.4349976,240
1701463794,460800,882.2507935,240
1701463796,462848,891.1827393,240
1701463799,464896,899.0769043,240
1701463802,466944,904.2770996,240
1701463804,468992,899.1122437,240
1701463807,471040,911.5515137,240
1701463810,473088,897.5740967,240
1701463812,475136,901.7967529,240
1701463815,477184,905.8922729,240
1701463818,479232,907.0707397,240
1701463820,481280,907.2158203,240
1701463823,483328,908.5656738,240
1701463825,485376,915.1029663,240
1701463828,487424,915.0177002,240
1701463831,489472,910.8500366,240
1701463834,491520,914.0775757,240
1701463836,493568,913.1287231,240
1701463839,495616,900.9213867,240
1701463842,497664,886.5395508,240
1701463845,499712,884.4815063,240
1701463848,501760,885.7506104,240
1701463851,503808,875.8693237,240
1701463854,505856,867.8336792,240
1701463857,507904,865.725769,240
1701463859,509952,868.7125244,240
1701463862,512000,861.670166,240
1701463864,514048,860.362854,240
1701463867,516096,864.4017944,240
1701463870,518144,871.4680786,240
1701463872,520192,875.5493164,240
1701463875,522240,883.5043945,240
1701463877,524288,880.440979,240
1701463880,526336,885.2901001,240
1701463882,528384,896.0042725,240
1701463885,530432,900.0566406,240
1701463888,532480,898.7857666,240
1701463890,534528,892.8395386,240
1701463893,536576,882.9959106,240
1701463895,538624,875.9916992,240
1701463898,540672,885.1483154,240
1701463900,542720,881.3856812,240
1701463903,544768,884.1935425,240
1701463906,546816,882.5363159,240
1701463908,548864,884.661377,240
1701463911,550912,891.7763062,240
1701463913,552960,888.9569092,240
1701463916,555008,894.0919189,240
1701463919,557056,895.177063,240
1701463921,559104,895.2349243,240
1701463924,561152,915.6541748,240
1701463927,563200,913.7420654,240
1701463929,565248,907.7420044,240
1701463932,567296,909.6677856,240
1701463934,569344,900.414978,240
1701463937,571392,900.0744019,240
1701463939,573440,891.1253662,240
1701463942,575488,896.9574585,240
1701463945,577536,891.9285889,240
1701463947,579584,894.1535034,240
1701463950,581632,898.3105469,240
1701463952,583680,894.286499,240
1701463955,585728,892.1213989,240
1701463957,587776,890.9569702,240
1701463960,589824,892.0244141,240
1701463963,591872,898.0760498,240
1701463965,593920,897.1331787,240
1701463968,595968,904.2554932,240
1701463970,598016,907.173645,240
1701463973,600064,901.2807617,240
1701463975,602112,908.0842896,240
1701463978,604160,917.0626831,240
1701463981,606208,916.5566406,240
1701463983,608256,917.2302246,240
1701463986,610304,911.1593628,240
1701463988,612352,921.2151489,240
1701463991,614400,932.9472046,240
1701463993,616448,929.9612427,240
1701463996,618496,945.1436768,240
1701463999,620544,943.9611206,240
1701464001,622592,934.7931519,240
1701464004,624640,944.8030396,240
1701464006,626688,945.8164673,240
1701464009,628736,942.817627,240
1701464011,630784,950.0923462,240
1701464014,632832,949.0714111,240
1701464016,634880,958.9233398,240
1701464019,636928,955.0610962,240
1701464021,638976,964.2073364,240
1701464024,641024,977.194458,240
1701464027,643072,968.0500488,240
1701464029,645120,977.2547607,240
1701464032,647168,991.5421753,240
1701464035,649216,982.4282227,240
1701464038,651264,984.2334595,240
1701464041,653312,1006.740173,240
1701464043,655360,1004.679077,240
1701464046,657408,1013.850769,240
1701464048,659456,1007.658875,240
1701464051,661504,1007.586243,240
1701464054,663552,995.1725464,240
1701464056,665600,990.9301147,240
1701464059,667648,1000.123291,240
1701464061,669696,992.8530884,240
1701464064,671744,981.4602051,240
1701464067,673792,974.340332,240
1701464069,675840,982.166748,240
1701464072,677888,973.7963257,240
1701464075,679936,979.9395142,240
1701464077,681984,968.7983398,240
1701464080,684032,979.0198975,240
1701464082,686080,976.0178833,240
1701464085,688128,983.3182983,240
1701464087,690176,985.4655151,240
1701464090,692224,982.1472778,240
1701464093,694272,985.1658936,240
1701464095,696320,987.2310791,240
1701464098,698368,993.4740601,240
1701464100,700416,993.7653809,240
1701464103,702464,1008.887207,240
1701464106,704512,1002.668701,240
1701464108,706560,1013.667603,240
1701464111,708608,1021.652527,240
1701464113,710656,1019.567566,240
1701464116,712704,1013.305664,240
1701464119,714752,1021.465332,240
1701464121,716800,1019.387451,240
1701464124,718848,1032.511963,240
1701464126,720896,1021.198975,240
1701464129,722944,1020.930908,240
1701464131,724992,1010.630981,240
1701464134,727040,1006.480408,240
1701464136,729088,996.5562134,240
1701464139,731136,995.5305176,240
1701464142,733184,993.7474976,240
1701464144,735232,998.0606689,240
1701464147,737280,999.0578003,240
1701464149,739328,1006.108032,240
1701464152,741376,1003.049133,240
1701464154,743424,1003.134277,240
1701464157,745472,1000.324524,240
1701464159,747520,1005.640991,240
1701464162,749568,1011.76709,240
1701464165,751616,1011.910034,240
1701464167,753664,1019.875671,240
1701464170,755712,1019.929504,240
1701464172,757760,1021.963257,240
1701464175,759808,1030.129761,240
1701464178,761856,1027.271973,240
1701464180,763904,1015.109192,240
1701464183,765952,1013.005981,240
1701464185,768000,1016.950806,240
1701464188,770048,1015.963013,240
1701464190,772096,1019.932678,240
1701464193,774144,1021.174622,240
1701464196,776192,1017.9953,240
1701464198,778240,1016.106995,240
1701464201,780288,1021.061951,240
1701464203,782336,1018.84375,240
1701464206,784384,1017.870361,240
1701464208,786432,1020.821716,240
1701464211,788480,1036.074707,240
1701464213,790528,1045.410278,240
1701464216,792576,1041.250732,240
1701464219,794624,1044.289185,240
1701464221,796672,1053.25769,240
1701464224,798720,1056.23645,240
1701464226,800768,1064.291138,240
1701464229,802816,1063.289307,240
1701464231,804864,1068.46106,240
1701464235,806912,1073.478516,240
1701464238,808960,1077.692627,240
1701464240,811008,1074.744995,240
1701464243,813056,1063.596313,240
1701464246,815104,1061.358154,240
1701464248,817152,1081.914429,240
1701464251,819200,1069.808716,240
1701464254,821248,1063.50415,240
1701464256,823296,1070.620483,240
1701464259,825344,1068.752563,240
1701464262,827392,1061.469604,240
1701464264,829440,1063.574097,240
1701464267,831488,1047.434326,240
1701464270,833536,1049.345581,240
1701464272,835584,1047.184692,240
1701464275,837632,1037.173462,240
1701464277,839680,1046.584961,240
1701464280,841728,1031.345947,240
1701464282,843776,1035.626221,240
1701464285,845824,1033.633179,240
1701464288,847872,1027.600464,240
1701464290,849920,1024.404785,240
1701464293,851968,1016.300659,240
1701464295,854016,1019.15271,240
1701464298,856064,1019.02948,240
1701464300,858112,1013.896179,240
1701464303,860160,1008.927856,240
1701464306,862208,1013.936584,240
1701464308,864256,1008.799561,240
1701464311,866304,1006.935303,240
1701464313,868352,996.9667358,240
1701464316,870400,1001.004822,240
1701464319,872448,1002.939453,240
1701464321,874496,1005.138367,240
1701464324,876544,1006.321228,240
1701464326,878592,1005.320496,240
1701464329,880640,1018.543091,240
1701464332,882688,1017.452454,240
1701464334,884736,1015.994446,240
1701464337,886784,1019.951904,240
1701464339,888832,1024.837524,240
1701464342,890880,1029.739502,240
1701464344,892928,1038.560669,240
1701464347,894976,1032.489868,240
1701464349,897024,1035.436279,240
