Wall time,Step,Value,Value
1702120712,168689,711.821167,240
1702120760,169649,715.9564209,240
1702120808,170609,725.255188,240
1702120857,171569,714.0159302,240
1702120905,172529,715.9711304,240
1702120953,173489,720.9752197,240
1702120988,174449,724.1812134,240
1702121014,175409,734.2471924,240
1702121040,176369,744.3655396,240
1702121066,177329,738.2838745,240
1702121097,178289,739.1924438,240
1702121140,179249,741.0726318,240
1702121185,180209,743.0945435,240
1702121225,181169,748.2079468,240
1702121707,182129,746.2155762,240
1702121742,183089,745.2283325,240
1702121792,184049,756.4453125,240
1702121906,185969,753.383606,240
1702121956,186929,751.2296753,240
1702122005,187889,751.2756958,240
1702122059,188849,752.291687,240
1702122108,189809,754.5255127,240
1702122159,190769,759.5998535,240
1702122208,191729,750.3150635,240
1702122258,192689,751.3482056,240
1702122358,194609,752.2835693,240
1702122407,195569,755.3585815,240
1702122457,196529,751.3845825,240
1702122557,198449,744.4263306,240
1702122608,199409,737.2402954,240
1702122661,200369,736.3025513,240
1702122708,201329,736.0741577,240
1702122757,202289,738.2094727,240
1702122805,203249,739.199646,240
1702122853,204209,742.2108765,240
1702122899,205169,745.2775269,240
1702122945,206129,742.3166504,240
1702122992,207089,742.2191772,240
1702123039,208049,736.1922607,240
1702123086,209009,739.1165771,240
1702123132,209969,738.2158203,240
1702123175,210929,743.3087158,240
1702123219,211889,748.3692627,240
1702123305,213809,744.3359985,240
1702123392,215729,744.4647827,240
1702123479,217649,740.5323486,240
1702123522,218609,740.4084473,240
1702123566,219569,742.5474243,240
1702123610,220529,740.4752808,240
1702123653,221489,741.3632813,240
1702123697,222449,744.3986206,240
1702123742,223409,752.6411133,240
1702123786,224369,746.624939,240
1702123830,225329,749.8169556,240
1702123874,226289,748.5722656,240
1702123917,227249,745.4970093,240
1702123960,228209,738.2670288,240
1702124007,229169,735.2073975,240
1702124057,230129,736.2232666,240
1702124177,233009,732.2339478,240
1702124203,233969,737.1879272,240
1702124228,234929,738.2556152,240
1702124254,235889,736.2363892,240
1702124279,236849,737.2999878,240
1702124331,238769,729.8832397,240
1702124356,239729,734.9714966,240
1702124381,240689,737.8989258,240
1702124407,241649,737.9063721,240
1702124432,242609,737.8924561,240
1702124458,243569,733.8901978,240
1702124483,244529,739.9613647,240
1702124509,245489,745.0097656,240
1702124534,246449,740.9197998,240
1702124560,247409,728.6864624,240
1702124585,248369,730.5906372,240
1702124611,249329,730.6304932,240
1702124636,250289,730.8338013,240
1702124662,251249,728.9128418,240
1702124687,252209,736.1248169,240
1702124713,253169,728.852478,240
1702124739,254129,732.7096558,240
1702124764,255089,734.7214355,240
1702124790,256049,735.8021851,240
1702124841,257969,728.7235107,240
1702124866,258929,729.852417,240
1702124892,259889,734.7813721,240
1702124917,260849,733.6850586,240
1702124943,261809,733.8815918,240
1702124968,262769,735.9485474,240
1702124994,263729,733.9352417,240
1702125019,264689,733.0095215,240
1702125045,265649,735.9616699,240
1702125070,266609,733.0744019,240
1702125095,267569,734.0006104,240
1702125121,268529,729.9729004,240
1702125147,269489,727.9847412,240
1702125172,270449,735.0438232,240
1702125198,271409,745.2327881,240
1702125223,272369,750.3779907,240
1702125249,273329,754.3578491,240
1702125274,274289,754.2542114,240
1702125299,275249,760.4064331,240
1702125325,276209,760.3497925,240
1702125350,277169,760.5402832,240
1702125376,278129,755.4813843,240
1702125401,279089,752.3462524,240
1702125427,280049,754.2949829,240
1702125452,281009,755.3104858,240
1702125478,281969,756.3326416,240
1702125503,282929,759.3442993,240
1702125529,283889,755.3838501,240
1702125554,284849,751.2825317,240
1702125580,285809,748.2462769,240
1702125605,286769,754.4165649,240
1702125631,287729,755.5513306,240
1702125657,288689,756.5753784,240
1702125683,289649,754.5327759,240
1702125708,290609,759.432373,240
1702125734,291569,760.2949829,240
1702125785,293489,757.0678711,240
1702125810,294449,755.0579834,240
1702125836,295409,748.0407104,240
1702125861,296369,746.0153198,240
1702125887,297329,739.9848633,240
1702125912,298289,746.2541504,240
1702125937,299249,750.2931519,240
1702125963,300209,749.3321533,240
1702125988,301169,757.319397,240
1702126014,302129,761.4473267,240
1702126039,303089,761.5068359,240
1702126065,304049,766.7672729,240
1702126090,305009,764.7439575,240
1702126116,305969,767.7403564,240
1702126141,306929,762.5059814,240
1702126167,307889,770.6791992,240
1702126192,308849,773.7350464,240
1702126218,309809,774.77771,240
1702126244,310769,767.5245972,240
1702126269,311729,767.3762817,240
1702126295,312689,765.3399658,240
1702126320,313649,770.3577881,240
1702126346,314609,771.3480835,240
1702126371,315569,774.598877,240
1702126422,317489,785.9751587,240
1702126448,318449,783.0081177,240
1702126473,319409,785.9349976,240
1702126499,320369,783.8899536,240
1702126524,321329,790.8618774,240
1702126575,323249,784.6928711,240
1702126600,324209,783.7633057,240
1702126626,325169,777.7640381,240
1702126651,326129,773.7783813,240
1702126677,327089,775.8119507,240
1702126702,328049,774.6807251,240
1702126753,329969,777.9291992,240
1702126804,331889,773.9489136,240
1702126830,332849,775.8942871,240
1702126855,333809,779.8909302,240
1702126906,335729,789.0422363,240
1702126931,336689,791.0030518,240
1702126957,337649,788.8804932,240
1702127008,339569,783.8070068,240
1702127033,340529,780.5994263,240
1702127059,341489,780.503418,240
1702127084,342449,790.6694946,240
1702127110,343409,792.6508789,240
1702127135,344369,794.5477295,240
1702127161,345329,789.6436768,240
1702127186,346289,779.5196533,240
1702127212,347249,775.322876,240
1702127263,349169,781.4610596,240
1702127290,350129,782.4193115,240
1702127317,351089,785.4647217,240
1702127371,353009,782.5692749,240
1702127426,354929,791.4931641,240
1702127453,355889,787.4302979,240
1702127479,356849,787.532959,240
1702127505,357809,791.6716919,240
1702127530,358769,791.7957153,240
1702127556,359729,785.6664429,240
1702127581,360689,783.7119141,240
1702127607,361649,782.8995361,240
1702127632,362609,782.852478,240
1702127683,364529,789.0339966,240
1702127708,365489,792.177002,240
1702127734,366449,787.0235596,240
1702127759,367409,785.0151978,240
1702127785,368369,783.0238037,240
1702127810,369329,785.0505371,240
1702127836,370289,785.8408813,240
1702127861,371249,791.8908081,240
1702127887,372209,789.7540894,240
1702127912,373169,786.5582886,240
1702127938,374129,788.7492676,240
1702127963,375089,785.7705078,240
1702127988,376049,785.5820313,240
1702128014,377009,790.6263428,240
1702128039,377969,787.6607056,240
1702128065,378929,791.8168335,240
1702128090,379889,792.7125854,240
1702128116,380849,796.6837769,240
1702128141,381809,789.383667,240
1702128167,382769,792.4228516,240
1702128192,383729,790.4124146,240
1702128217,384689,794.5349121,240
1702128243,385649,797.5724487,240
1702128268,386609,798.5896606,240
1702128294,387569,797.6409302,240
1702128319,388529,796.6262817,240
1702128345,389489,797.6881714,240
1702128370,390449,791.5340576,240
1702128396,391409,788.5257568,240
1702128421,392369,787.5690918,240
1702128446,393329,783.4968872,240
1702128472,394289,790.715332,240
1702128523,396209,788.9227905,240
1702128548,397169,797.2191162,240
1702128574,398129,800.0470581,240
1702128625,400049,795.9370728,240
1702128650,401009,799.9552612,240
1702128675,401969,797.894104,240
1702128701,402929,796.8187866,240
1702128726,403889,791.8270874,240
1702128751,404849,789.9290161,240
1702128777,405809,790.0222778,240
1702128802,406769,787.946106,240
1702128828,407729,787.8182373,240
1702128853,408689,787.5801392,240
1702128879,409649,787.6152344,240
1702128904,410609,783.7077637,240
1702128929,411569,781.6741943,240
1702128980,413489,767.3378296,240
1702129006,414449,773.508667,240
1702129031,415409,777.6165771,240
1702129056,416369,782.7250977,240
1702129082,417329,787.7307129,240
1702129107,418289,784.8312378,240
1702129158,420209,791.9014282,240
1702129184,421169,784.7689819,240
1702129209,422129,779.8005981,240
1702129234,423089,785.9363403,240
1702129261,424049,793.0174561,240
1702129286,425009,789.7606201,240
1702129311,425969,786.7283325,240
1702129337,426929,789.8465576,240
1702129362,427889,791.9450073,240
1702129388,428849,793.9367065,240
1702129413,429809,793.9941406,240
1702129464,431729,792.9506226,240
1702129489,432689,790.038269,240
1702129514,433649,786.7872925,240
1702129540,434609,786.5432739,240
1702129566,435569,779.2861938,240
1702129591,436529,786.5408936,240
1702129617,437489,793.6681519,240
1702129668,439409,795.6260376,240
1702129693,440369,789.5209961,240
1702129718,441329,787.4689941,240
1702129744,442289,789.3964233,240
1702129871,447089,782.0407104,240
1702129896,448049,779.010376,240
1702129946,449969,777.0870972,240
1702129972,450929,766.9293213,240
1702129997,451889,773.0032959,240
1702130023,452849,771.9719238,240
1702130048,453809,777.9671631,240
1702130073,454769,783.1273193,240
1702130099,455729,779.2012939,240
1702130124,456689,779.2451782,240
1702130150,457649,780.295105,240
1702130175,458609,782.4008789,240
1702130200,459569,790.6710815,240
1702130226,460529,788.5690918,240
1702130251,461489,784.5101929,240
1702130276,462449,773.3787842,240
1702130302,463409,777.4942017,240
1702130327,464369,788.5774536,240
1702130353,465329,795.6873779,240
1702130403,467249,791.5478516,240
1702130429,468209,797.6954956,240
1702130454,469169,794.4812622,240
1702130505,471089,802.791687,240
1702130531,472049,807.8875122,240
1702130556,473009,806.8827515,240
1702130581,473969,801.8431396,240
1702130606,474929,806.8111572,240
1702130632,475889,807.7457886,240
1702130657,476849,805.6761475,240
1702130683,477809,805.8483276,240
1702130708,478769,802.7670288,240
1702130733,479729,798.5877075,240
1702130759,480689,803.5463867,240
1702130785,481649,805.710083,240
1702130810,482609,810.743042,240
1702130836,483569,810.6690674,240
1702130861,484529,814.7449341,240
1702130887,485489,817.7520142,240
1702130912,486449,838.0083618,240
1702130938,487409,843.0085449,240
1702130963,488369,830.8391113,240
1702130990,489329,823.7591553,240
1702131041,491249,827.7857056,240
1702131066,492209,820.6199341,240
1702131091,493169,826.9570923,240
1702131117,494129,823.7315063,240
1702131142,495089,819.5705566,240
1702131167,496049,819.5319214,240
1702131193,497009,822.5812378,240
1702131218,497969,825.5672607,240
1702131243,498929,824.5795288,240
1702131269,499889,812.3292236,240
1702131294,500849,812.3829956,240
1702131320,501809,810.2711182,240
1702131345,502769,813.3197021,240
1702131370,503729,823.5102539,240
1702131421,505649,824.6416016,240
1702131446,506609,824.6997681,240
1702131472,507569,829.7806396,240
1702131497,508529,826.750061,240
1702131522,509489,822.5755005,240
1702131547,510449,817.4703369,240
1702131573,511409,811.3071289,240
1702131598,512369,819.5064697,240
1702131624,513329,822.4976196,240
1702131649,514289,832.6174316,240
1702131674,515249,834.6997681,240
1702131700,516209,835.6903687,240
1702131725,517169,832.5222168,240
1702131750,518129,838.6298218,240
1702131776,519089,845.8575439,240
1702131801,520049,833.6771851,240
1702131852,521969,836.7942505,240
1702131877,522929,837.8016357,240
1702131902,523889,843.9599609,240
1702131928,524849,842.8757935,240
1702131953,525809,841.807373,240
1702131979,526769,842.803894,240
1702132004,527729,838.6516113,240
1702132029,528689,836.5335693,240
1702132080,530609,831.3810425,240
1702132131,532529,832.491333,240
1702132156,533489,829.3897705,240
1702132181,534449,818.2232666,240
1702132207,535409,820.2650146,240
1702132232,536369,819.2213745,240
1702132257,537329,817.1482544,240
1702132283,538289,810.1143799,240
1702132308,539249,808.0617065,240
1702132333,540209,814.1343994,240
1702132384,542129,805.0580444,240
1702132410,543089,805.1079102,240
1702132435,544049,815.3534546,240
1702132460,545009,811.2401123,240
1702132511,546929,817.2975464,240
1702132537,547889,818.2718506,240
1702132562,548849,819.2686157,240
1702132613,550769,829.6990356,240
1702132638,551729,829.798645,240
1702132663,552689,827.7705078,240
1702132689,553649,829.8766479,240
1702132714,554609,823.7969971,240
1702132740,555569,820.6204834,240
1702132765,556529,822.5222778,240
1702132791,557489,823.6502686,240
1702132816,558449,825.7128906,240
1702132841,559409,820.7665405,240
1702132868,560369,813.567749,240
1702132893,561329,814.6755371,240
1702132918,562289,809.552002,240
1702132944,563249,809.5360718,240
1702132969,564209,804.5845947,240
1702132994,565169,808.6558228,240
1702133070,568049,813.4656372,240
1702133096,569009,812.4498291,240
1702133121,569969,807.2452393,240
1702133147,570929,806.4278564,240
1702133172,571889,809.5753174,240
1702133197,572849,814.6287842,240
1702133223,573809,811.3392944,240
1702133248,574769,805.0518799,240
1702133273,575729,808.1344604,240
1702133299,576689,812.1877441,240
1702133324,577649,812.1437988,240
1702133349,578609,813.151123,240
1702133375,579569,809.2345581,240
1702133400,580529,810.2528687,240
1702133452,582449,814.5087891,240
1702133477,583409,819.501709,240
1702133503,584369,824.6970215,240
1702133528,585329,825.6691284,240
1702133553,586289,826.62323,240
1702133579,587249,825.550354,240
1702133604,588209,831.6310425,240
1702133629,589169,833.8018799,240
1702133655,590129,834.8030396,240
1702133680,591089,834.873291,240
1702133706,592049,836.8370972,240
1702133731,593009,845.0831909,240
1702133757,593969,850.2719116,240
1702133782,594929,850.2139282,240
1702133807,595889,845.0549316,240
1702133833,596849,843.1094971,240
1702133858,597809,843.2858276,240
1702133883,598769,847.378479,240
1702133909,599729,849.4242554,240
1702133934,600689,853.3760986,240
1702133959,601649,855.4520874,240
1702133985,602609,864.6231079,240
1702134037,604529,864.7120972,240
1702134087,606449,868.555542,240
1702134163,609329,879.6995239,240
1702134189,610289,883.9135742,240
1702134214,611249,883.9904785,240
1702134240,612209,879.8880615,240
1702134265,613169,874.6654053,240
1702134290,614129,870.5962524,240
1702134316,615089,868.5675049,240
1702134341,616049,867.7081299,240
1702134367,617009,864.7350464,240
1702134392,617969,870.711792,240
1702134418,618929,872.8428955,240
1702134443,619889,876.9100952,240
1702134468,620849,875.8786621,240
1702134494,621809,881.9224854,240
1702134545,623729,874.7559204,240
1702134571,624689,866.7058716,240
1702134597,625649,864.6931152,240
1702134623,626609,855.4341431,240
1702134649,627569,855.4476929,240
1702134674,628529,857.4963989,240
1702134700,629489,857.53125,240
1702134725,630449,852.4157715,240
1702134750,631409,847.3706055,240
1702134776,632369,843.3060303,240
1702134801,633329,840.4158325,240
1702134827,634289,840.3669434,240
1702134852,635249,838.2497559,240
1702134903,637169,837.2302856,240
1702134928,638129,845.2684937,240
1702134954,639089,844.2970581,240
1702134979,640049,846.2680054,240
1702135004,641009,847.199646,240
1702135055,642929,838.9331055,240
1702135081,643889,834.9658813,240
1702135106,644849,833.9199829,240
1702135132,645809,827.8186035,240
1702135157,646769,828.8585205,240
1702135182,647729,828.8480835,240
1702135208,648689,836.8706665,240
1702135233,649649,840.9542236,240
1702135259,650609,845.109436,240
1702135284,651569,849.1010742,240
1702135309,652529,849.0355835,240
1702135335,653489,847.9483032,240
1702135360,654449,852.0077515,240
1702135385,655409,854.9316406,240
1702135436,657329,857.8093872,240
1702135462,658289,855.6271973,240
1702135487,659249,857.7796021,240
1702135512,660209,857.8769531,240
1702135538,661169,858.8710327,240
1702135564,662129,852.7767334,240
1702135589,663089,852.9107666,240
1702135615,664049,850.9321899,240
1702135640,665009,856.0187988,240
1702135691,666929,859.9738159,240
1702135716,667889,861.8646851,240
1702135743,668849,863.8518677,240
1702135770,669809,863.8615112,240
1702135796,670769,870.0210571,240
1702135822,671729,875.1077881,240
1702135847,672689,874.1690063,240
1702135869,673649,868.0163574,240
1702135888,674609,873.1491699,240
1702135907,675569,877.2463989,240
1702135928,676529,876.3110352,240
1702135948,677489,873.3267822,240
1702135968,678449,876.3150024,240
1702135988,679409,877.3206177,240
1702136009,680369,877.2737427,240
1702136028,681329,874.3259888,240
1702136048,682289,873.296814,240
1702136067,683249,877.2279053,240
1702136104,685169,885.1987915,240
1702136122,686129,892.5030518,240
1702136141,687089,890.1859741,240
1702136159,688049,892.1281738,240
1702136177,689009,884.9248657,240
1702136196,689969,883.9966431,240
1702136214,690929,879.9022217,240
1702136233,691889,887.0944824,240
1702136251,692849,891.2026978,240
1702136269,693809,890.2178955,240
1702136288,694769,890.06073,240
1702136306,695729,888.0477905,240
1702136325,696689,880.0565796,240
1702136343,697649,878.9210205,240
1702136361,698609,876.7832642,240
1702136380,699569,869.5427246,240
1702136398,700529,870.4786987,240
1702136417,701489,876.5150146,240
1702136435,702449,874.4532471,240
1702136453,703409,869.3683472,240
1702136473,704369,871.5323486,240
1702136491,705329,877.5927124,240
1702136509,706289,878.8461304,240
1702136546,708209,874.0805664,240
1702136564,709169,870.9489746,240
1702136583,710129,867.7403564,240
1702136601,711089,871.954834,240
1702136619,712049,864.8372192,240
1702136638,713009,864.9380493,240
1702136656,713969,872.1360474,240
1702136675,714929,868.1560059,240
1702136711,716849,852.993103,240
1702136730,717809,856.0924072,240
1702136748,718769,848.0684814,240
1702136766,719729,847.1396484,240
1702136785,720689,851.1488647,240
1702136803,721649,854.2542725,240
1702136821,722609,851.2512817,240
1702136840,723569,851.3654175,240
1702136858,724529,852.4255981,240
1702136876,725489,848.395874,240
1702136895,726449,848.4763794,240
1702136913,727409,848.5513916,240
1702136932,728369,847.5014038,240
1702136950,729329,840.5047607,240
1702136968,730289,836.2929688,240
1702136987,731249,837.3268433,240
1702137005,732209,834.2803345,240
1702137023,733169,836.3239746,240
1702137042,734129,835.367981,240
1702137061,735089,832.2549438,240
1702137079,736049,841.4816895,240
1702137098,737009,844.3908081,240
1702137116,737969,838.1911621,240
1702137134,738929,840.3204346,240
1702137153,739889,842.3640747,240
1702137171,740849,847.3844604,240
1702137189,741809,851.3952637,240
1702137208,742769,851.2823486,240
1702137226,743729,849.2052002,240
1702137244,744689,852.2904663,240
1702137281,746609,855.3328247,240
1702137299,747569,855.3702393,240
1702137317,748529,858.5404053,240
1702137336,749489,859.6228638,240
1702137354,750449,860.6541138,240
1702137373,751409,866.6745605,240
1702137391,752369,864.7263184,240
1702137428,754289,876.824585,240
1702137446,755249,878.9782715,240
1702137464,756209,883.0894775,240
1702137483,757169,884.2550049,240
1702137501,758129,888.3185425,240
1702137520,759089,888.4418945,240
1702137538,760049,888.4136353,240
1702137556,761009,884.4039307,240
1702137593,762929,890.4292603,240
1702137612,763889,889.3381348,240
1702137630,764849,892.4892578,240
1702137649,765809,886.3222656,240
1702137667,766769,885.3383789,240
1702137704,768689,879.1122437,240
1702137722,769649,876.133728,240
1702137741,770609,875.2923584,240
1702137759,771569,879.2630005,240
1702137777,772529,867.6133423,240
1702137796,773489,865.4995117,240
1702137814,774449,860.5004883,240
1702137851,776369,866.3088989,240
1702137869,777329,867.2770386,240
1702137888,778289,868.2316284,240
1702137906,779249,864.013916,240
1702137925,780209,861.7139282,240
1702137943,781169,856.5127563,240
1702137961,782129,859.5027466,240
1702137980,783089,864.4880371,240
1702137998,784049,862.4993896,240
1702138016,785009,865.3499756,240
1702138035,785969,868.5078735,240
1702138053,786929,869.4034424,240
1702138073,787889,868.3288574,240
1702138093,788849,865.2523804,240
1702138111,789809,863.1705933,240
1702138129,790769,869.3618774,240
1702138148,791729,870.5074463,240
1702138166,792689,877.6894531,240
1702138185,793649,879.6469727,240
1702138204,794609,878.4956055,240
1702138223,795569,877.6557617,240
1702138241,796529,884.1314697,240
1702138260,797489,883.1763306,240
1702138279,798449,887.1037598,240
1702138297,799409,890.2938232,240
1702138315,800369,880.1534424,240
1702138334,801329,875.1990356,240
1702138352,802289,868.0726318,240
1702138370,803249,866.1166382,240
1702138389,804209,867.1821289,240
1702138407,805169,870.3673096,240
1702138426,806129,867.3945313,240
1702138444,807089,872.4528809,240
1702138463,808049,868.2939453,240
1702138481,809009,868.4684448,240
1702138499,809969,861.3775024,240
1702138518,810929,859.3947144,240
1702138536,811889,861.487793,240
1702138554,812849,861.4962769,240
1702138573,813809,869.6401367,240
1702138591,814769,864.3564453,240
1702138628,816689,860.2861938,240
1702138646,817649,864.4901733,240
1702138665,818609,869.5630493,240
1702138683,819569,864.3721313,240
1702138720,821489,865.4169922,240
1702138738,822449,863.3466797,240
1702138756,823409,861.4047241,240
1702138775,824369,870.550293,240
1702138793,825329,865.3684692,240
