Wall time,Step,Reward,Length
1702113729,132000,-320.5392151,188.6100006
1702113734,134000,-326.9476624,190.4199982
1702113737,135000,-284.9004822,196.2100067
1702113740,136000,-256.2167664,201.0099945
1702113742,137000,-209.4493408,205.4600067
1702113749,139500,-211.8837891,204.7599945
1702113752,140500,-236.9315033,201.5099945
1702113757,142500,-245.3760529,198.4400024
1702113764,145000,-342.3146667,184.3000031
1702113767,146000,-372.5834045,179.1900024
1702113768,146500,-380.1209106,179.5299988
1702113772,148000,-451.0903015,170.8099976
1702113775,149000,-475.9910583,166.9100037
1702113777,149500,-453.020813,168.8600006
1702113778,150000,-435.8681335,169.0599976
1702113781,151000,-436.9349976,167.6199951
1702113783,151500,-428.1772156,167.6199951
1702113785,152000,-441.5934143,165.5899963
1702113791,154000,-528.3829956,155.8000031
1702113793,154500,-520.5757446,156.4900055
1702113795,155500,-473.0177307,161.9499969
1702113799,157000,-411.1980591,168.1699982
1702113805,159000,-352.0461426,171.8999939
1702113806,159500,-342.3323975,172.8399963
1702113807,160000,-363.0223083,169.2400055
1702113809,160500,-343.9657288,172.2400055
1702113812,161500,-340.7364197,172.3999939
1702113816,163000,-291.3501282,179.3800049
1702113817,163500,-260.8448486,182.7899933
1702113818,164000,-236.0011749,184.8699951
1702113822,165500,-176.4815063,187.7100067
1702113824,166000,-145.6072235,190.6000061
1702113826,167000,-144.344635,187.0700073
1702113834,170000,-201.7049713,181.6399994
1702113837,171000,-212.7641754,178.2100067
1702113841,172500,-236.7218781,176.7799988
1702113842,173000,-304.5640564,170.4900055
1702113845,174000,-379.7631531,163.6100006
1702113846,174500,-374.5242004,164.9400024
1702113852,177000,-383.7055054,165.8999939
1702113854,177500,-385.3222351,165.8999939
1702113856,178500,-368.0572815,167.1799927
1702113859,179500,-424.3514709,157.3999939
1702113860,180000,-465.0587463,151.1000061
1702113861,180500,-482.8459473,151.2299957
1702113865,182000,-501.1527405,150.5700073
1702113867,182500,-475.4743958,154.3000031
1702113871,184000,-467.9206238,151.8500061
1702113872,184500,-486.6900635,150.1999969
1702113874,185500,-447.0737305,156.0500031
1702113876,186000,-426.3424683,159.1799927
1702113878,187000,-407.5230408,163.8300018
1702113883,189000,-360.2280273,166.8999939
1702113885,189500,-359.5195923,167.5299988
1702113886,190000,-343.7793274,169.6999969
1702113889,191000,-317.0480957,171.3600006
1702113890,191500,-310.9572754,172.1699982
1702113894,193000,-338.4754028,170.5500031
1702113895,193500,-321.3697815,171.8800049
1702113896,194000,-313.5368958,173.1900024
1702113898,194500,-307.4972229,173.1900024
1702113900,195500,-335.0023804,169.1999969
1702113902,196000,-329.0089417,171.1300049
1702113903,196500,-323.7794189,171.5599976
1702113904,197000,-297.9785461,174.9700012
1702113916,201500,-104.6905365,194.0700073
1702113917,202000,-105.6064606,194.0700073
1702113920,203000,-123.5602264,192.6100006
1702113924,204500,-27.59709167,204.0899963
1702113933,208000,65.77721405,210.2700043
1702113934,208500,81.02597046,211.5899963
1702113939,210500,124.0421524,215.1499939
1702113941,211000,132.2921295,215.0800018
1702113942,211500,121.4112701,213.4100037
1702113945,212500,102.2033768,210.4400024
1702113947,213500,-17.07940865,191.1000061
1702113952,215500,-66.77196503,186.1699982
1702113964,220000,-94.07821655,186.0200043
1702113965,220500,-103.2918549,185.2200012
1702113967,221000,-90.2240448,185.9199982
1702113968,221500,-135.5549927,180.6100006
1702113971,222500,-155.2874298,180.5099945
1702113972,223000,-155.5401306,180.5099945
1702113976,224500,-193.8394165,177.6799927
1702113980,226000,-222.7686005,176.2899933
1702113989,229500,-198.1603394,178.5099945
1702113990,230000,-192.2167053,179.6300049
1702113991,230500,-181.147522,180.1699982
1702113993,231000,-179.5027924,182.9299927
1702113995,232000,-192.5375061,180.2799988
1702113997,232500,-205.6373749,176.6100006
1702113998,233000,-250.2892151,168.9499969
1702114001,234000,-355.0420837,156.5200043
1702114002,234500,-391.5167847,153.1999969
1702114003,235000,-404.213562,153.0599976
1702114006,236000,-420.7251892,150.6100006
1702114008,237000,-403.6697388,153.1100006
1702114010,237500,-454.9931335,147.0599976
1702114015,239500,-648.5194092,117.2699966
1702114024,243000,-661.8796997,118.9000015
1702114028,244500,-633.6113281,124.5100021
1702114029,245000,-632.6009521,125.0299988
1702114032,246000,-627.5979004,127.1299973
1702114035,247000,-598.6981201,129.4600067
1702114039,248500,-576.9421387,132.3800049
1702114053,254000,-366.8132935,154.1300049
1702114057,255500,-300.6082764,164.8300018
1702114058,256000,-277.3735962,168.6199951
1702114059,256500,-265.0405579,171.8300018
1702114062,257500,-262.1125183,173.3800049
1702114065,258500,-283.1917419,166.0099945
1702114066,259000,-309.0539551,162.8500061
1702114069,260000,-328.3308411,159.8800049
1702114075,262500,-235.9488831,174.0099945
1702114077,263000,-235.1734467,174.1000061
1702114084,266000,-237.3391418,170.7599945
1702114087,267000,-242.3276825,169.3899994
1702114088,267500,-243.3948364,169.3899994
1702114090,268000,-249.798172,168.4600067
1702114091,268500,-263.7197571,167.4400024
1702114092,269000,-265.8630981,167.4400024
1702114093,269500,-260.4049683,167.6799927
1702114095,270000,-258.3579102,167.6799927
1702114096,270500,-253.5142059,167.4199982
1702114097,271000,-271.8089294,165.9199982
1702114099,271500,-291.3402405,161.6799927
1702114101,272500,-331.9824829,155.0899963
1702114105,274000,-286.716217,159.9900055
1702114106,274500,-263.4059143,163.0500031
1702114108,275000,-266.7669678,164.2100067
1702114110,276000,-251.0496979,165.8200073
1702114116,278000,-233.8955841,167.8399963
1702114118,279000,-241.2434845,165.8300018
1702114121,280000,-213.2675018,168.2599945
1702114126,282000,-118.0482407,179.1199951
1702114127,282500,-100.7687912,178.9400024
1702114129,283000,-86.04917908,180.6300049
1702114131,284000,-95.61231232,180.1900024
1702114134,285000,-70.24555206,182.2899933
1702114136,286000,-61.32274246,183.2200012
1702114139,287000,-47.20579147,184.2400055
1702114140,287500,-46.12130737,184.2400055
1702114144,289000,-60.17547226,183.2200012
1702114146,290000,-19.26553917,188.1799927
1702114147,290500,-19.34584808,188.5099945
1702114149,291000,2.069604158,190.6000061
1702114150,291500,24.90815163,192.2299957
1702114151,292000,70.12841797,197.6199951
1702114152,292500,87.05045319,198.3000031
1702114155,293500,76.66864014,198.2299957
1702114156,294000,90.61250305,199.5200043
1702114162,296500,143.4365082,204.6499939
1702114163,297000,172.0215149,207.1499939
1702114166,298000,225.9968414,211.9100037
1702114167,298500,254.1092072,213.9400024
1702114168,299000,255.7666016,213.9400024
1702114172,300500,304.0741882,217.9499969
1702114175,301500,320.0380249,219.2400055
1702114177,302500,301.4797668,216.7899933
1702114180,303500,307.2696228,216.7899933
1702114182,304500,322.0258789,218.3000031
1702114185,305500,339.1169128,220.1300049
1702114186,306000,300.4347229,216.5599976
1702114187,306500,292.7388916,216.1799927
1702114191,308000,259.1920776,215.0099945
1702114196,310000,303.9370117,217.9199982
1702114197,310500,303.0015259,217.9199982
1702114199,311500,270.7145386,213.9799957
1702114200,312000,151.8555298,199.7100067
1702114203,313000,-31.96738243,172.1600037
1702114208,315000,-73.00069427,170.0899963
1702114214,317500,-134.4448395,165.7700043
1702114223,321000,-153.3306122,168.7299957
1702114224,321500,-170.1993408,167.3600006
1702114227,322500,-150.8355865,168.8800049
1702114228,323000,-122.0253983,171.5899963
1702114229,323500,-115.8414078,171.3300018
1702114230,324000,-108.4668884,171.3300018
1702114232,324500,-89.0302124,171.8500061
1702114233,325000,-74.00845337,172.5
1702114235,326000,-71.84725952,172.5
1702114237,326500,-73.8994751,172.5
1702114242,328500,-74.21057892,172.5
1702114243,329000,-60.4432373,174.1499939
1702114245,330000,6.418346882,182.8099976
1702114248,331000,71.50596619,190.3099976
1702114251,332500,168.7114563,201.1699982
1702114254,333500,232.9195251,208.5700073
1702114255,334000,263.7931824,212.3800049
1702114256,334500,293.7139893,216.1000061
1702114260,336000,393.6852112,229.1399994
1702114261,336500,401.2168579,229.1399994
1702114263,337000,400.717865,229.1399994
1702114264,337500,405.944397,229.1399994
1702114265,338000,410.9480286,229.1399994
1702114267,339000,404.3866272,229.1399994
1702114269,339500,429.9624329,230.4700012
1702114270,340000,446.388855,231.8800049
1702114272,341000,451.5714417,233.4600067
1702114274,341500,453.8189697,233.4600067
1702114275,342000,464.1751404,234.3600006
1702114276,342500,472.2864685,234.3600006
1702114277,343000,474.4749451,234.3600006
1702114279,343500,482.021759,234.3600006
1702114281,344500,457.9745178,229.9799957
1702114282,345000,441.1427917,227.3500061
1702114286,346500,344.1247253,218.1300049
1702114291,348500,58.62255478,184.9900055
1702114295,350000,-57.68771362,175.4199982
1702114296,350500,-78.88848114,173.7100067
1702114297,351000,-83.26171112,173.7100067
1702114300,352000,-75.55306244,173.7100067
1702114301,352500,-72.41345215,173.7100067
1702114302,353000,-78.558815,173.7100067
1702114304,353500,-80.47441101,173.7100067
1702114306,354500,-119.8091965,170.5899963
1702114307,355000,-132.6894684,169.6799927
1702114309,355500,-129.5897827,169.6799927
1702114313,357500,-165.3709259,166.9700012
1702114318,359500,-227.2004852,162.3399963
1702114320,360000,-253.6377869,160.8699951
1702114322,361000,-230.1389618,163.6300049
1702114323,361500,-231.3583832,163.7599945
1702114325,362000,-256.3355408,160.9199982
1702114326,362500,-245.7865295,162.6000061
1702114327,363000,-255.6442413,161.2700043
1702114328,363500,-269.9399719,157.0599976
1702114332,365000,-494.6412048,120.0500031
1702114334,365500,-622.3711548,101.0100021
1702114341,368500,-918.5211182,46.68000031
1702114344,369500,-920.5900879,46.63999939
1702114345,370000,-916.8831177,46.77999878
1702114346,370500,-923.9359131,46.79999924
1702114347,371000,-920.0744019,47.63999939
1702114350,372000,-920.9906006,47.45999908
1702114354,373500,-940.2035522,44.90999985
1702114355,374000,-941.93573,43.65999985
1702114359,375500,-942.105957,42.09999847
1702114360,376000,-939.0664673,42.68000031
1702114361,376500,-936.9969482,42.40999985
1702114364,377500,-930.8291626,43.27000046
1702114367,378500,-933.8623657,43.25999832
1702114371,380000,-935.3110352,44.11999893
1702114372,380500,-949.2236938,42.77999878
1702114374,381500,-948.4302368,43.93000031
1702114378,383000,-956.3626099,43.25999832
1702114380,383500,-956.2816162,43.08000183
1702114382,384000,-957.2797241,43.22999954
1702114384,385000,-959.2647095,42.90999985
1702114386,385500,-963.2452393,42.83000183
1702114387,386000,-963.3001099,42.56999969
1702114390,387000,-956.4044189,43.20000076
1702114391,387500,-949.4268188,43.59999847
1702114393,388000,-946.3087158,43.43999863
1702114400,390500,-935.7572021,47.25999832
1702114406,392500,-939.7666626,47.56000137
1702114407,393000,-943.9300537,47.75
1702114410,394000,-941.8665161,46.84999847
1702114413,395000,-941.5584106,45.86000061
1702114417,396000,-943.5966187,46.50999832
1702114418,396500,-942.6398315,46.90000153
1702114420,397000,-944.7821045,47.29000092
1702114422,397500,-935.817688,48.29999924
1702114424,398000,-925.6738281,48.5
1702114426,398500,-922.7345581,48.93000031
1702114429,399500,-934.8734741,47.40999985
1702114432,400500,-935.8134766,46.97999954
1702114435,401500,-930.5102539,44.86000061
1702114438,403000,-951.4390259,42.84999847
1702114441,404000,-940.526001,43.59999847
1702114443,404500,-940.4992065,43.90000153
1702114444,405000,-941.4863892,43.40000153
1702114449,407000,-934.2802734,43.59999847
1702114452,408000,-944.0230713,41.97000122
1702114453,408500,-941.9821167,41.22000122
1702114456,409500,-945.8998413,40.34999847
1702114460,411000,-938.9193115,39.38000107
1702114463,412000,-935.0025635,39.88000107
1702114465,412500,-935.1844482,40.74000168
1702114466,413000,-940.3768921,41.25999832
1702114470,414500,-937.7547607,42.84000015
1702114474,416000,-940.4539795,44.06000137
1702114475,416500,-939.4254761,43.50999832
1702114478,417500,-937.1027222,41.95000076
1702114481,418500,-937.9470825,41.70000076
1702114483,419500,-933.6469116,40.88000107
1702114490,422000,-930.7985229,41.11000061
1702114493,423000,-930.4484253,39.11999893
1702114494,423500,-928.6930542,40.34999847
1702114495,424000,-929.7039185,40.25999832
1702114497,424500,-925.6994019,40.91999817
1702114501,426000,-939.3608398,40.06999969
1702114509,429000,-939.6831055,42.16999817
1702114511,430000,-937.8937378,42.68999863
1702114513,430500,-937.8187256,43.29000092
1702114514,431000,-942.5933838,42.43000031
1702114515,431500,-951.2362061,41.47999954
1702114517,432000,-953.2237549,41.74000168
1702114522,434000,-941.4106445,44.95000076
1702114525,435000,-944.4289551,45.79999924
1702114526,435500,-947.4153442,45.86999893
1702114530,437000,-931.6028442,48.09999847
1702114532,437500,-933.5291748,46.99000168
1702114533,438000,-935.4197388,46.68999863
1702114534,438500,-930.5263062,48.16999817
1702114536,439000,-928.5939941,48.61999893
1702114538,440000,-918.7846069,49.68999863
1702114540,440500,-913.8171387,50.27999878
1702114541,441000,-912.9044189,50.93999863
1702114542,441500,-919.8411865,51
1702114545,442500,-925.7524414,51.58000183
1702114549,444000,-935.9206543,55.54000092
1702114552,445000,-938.9567871,55.95999908
1702114553,445500,-942.8862305,56.72999954
1702114556,446500,-944.9926758,57.79999924
1702114557,447000,-938.0175781,58.72000122
1702114561,448500,-931.0679321,58.27000046
1702114562,449000,-930.9348145,56.34000015
1702114565,450000,-925.9625854,55.04999924
1702114567,450500,-924.9817505,55.31999969
1702114576,454000,-955.2015381,54.97000122
1702114578,454500,-957.1381226,55.15000153
1702114579,455000,-964.0739746,54.91999817
1702114580,455500,-968.9168701,53.72000122
1702114582,456000,-967.9163818,54.22999954
1702114583,456500,-969.7542725,52.04000092
1702114584,457000,-972.6846924,50.27000046
1702114587,458000,-973.7392578,48.63999939
1702114588,458500,-976.7440186,47.52000046
1702114590,459000,-977.7564087,47.93000031
1702114594,460500,-982.8670654,47.72999954
1702114595,461000,-983.869751,48.43999863
1702114597,461500,-984.078064,49.79000092
1702114598,462000,-981.0241699,50.27999878
1702114601,463000,-981.0048218,52.16999817
1702114609,466000,-970.5542603,57.36999893
1702114610,466500,-968.8389282,58.65000153
1702114612,467000,-964.7019653,58.25999832
1702114614,468000,-952.7747192,58.68999863
1702114620,470000,-937.9021606,60.61000061
1702114624,471500,-925.9154053,65.25
1702114628,473000,-933.7749634,63.79999924
1702114633,475000,-939.911499,64.30000305
1702114638,476500,-932.6140137,61.41999817
1702114639,477000,-934.9954834,60.24000168
1702114640,477500,-938.0569458,59.02999878
1702114643,478500,-935.3248901,61.75999832
1702114645,479000,-936.3249512,61.83000183
1702114646,479500,-939.53479,63.54000092
1702114650,481000,-935.0702515,68.47000122
1702114651,481500,-932.0185547,68.15000153
1702114654,482500,-938.4302368,68.73000336
1702114657,483500,-939.6988525,70.30999756
1702114658,484000,-940.3731079,70.33999634
1702114661,485000,-936.2694702,70.36000061
1702114664,486000,-927.1615601,71.12000275
1702114665,486500,-914.3756104,74.36000061
1702114668,487500,-916.3685913,69.98999786
1702114670,488500,-918.0213623,72.98000336
1702114672,489000,-907.9514771,76.16000366
1702114673,489500,-908.663147,76.09999847
1702114675,490000,-904.8215942,78.19000244
1702114679,491500,-907.9782104,79.72000122
1702114680,492000,-905.1472778,81.11000061
1702114681,492500,-899.5828247,81.81999969
1702114685,494000,-905.210022,81.94999695
1702114687,494500,-909.4935303,81.04000092
1702114698,498500,-872.1925659,77.97000122
1702114702,500000,-842.5411987,86.87000275
1702114703,500500,-842.4274292,87.12000275
1702114706,501500,-821.7963257,91.94999695
1702114709,502500,-787.5328369,99.09999847
1702114710,503000,-774.0863647,100.8600006
1702114714,504500,-730.0111084,107.0500031
1702114716,505000,-689.7696533,112.5500031
1702114718,506000,-647.402832,117.7799988
1702114720,506500,-617.0531616,121.6800003
1702114721,507000,-601.7271118,123.2699966
1702114723,507500,-574.8093872,126.8199997
1702114727,509000,-530.2374878,134.0099945
1702114738,513000,-323.8624268,158.8000031
1702114739,513500,-301.3546753,162.6199951
1702114741,514000,-273.8989868,165.2200012
1702114743,515000,-222.151947,172.8999939
1702114746,516000,-181.4304962,180.6199951
1702114748,516500,-166.3079376,185.0200043
1702114749,517000,-142.7857361,188.4299927
1702114752,518000,-102.196167,195.6199951
1702114755,519000,-81.33300018,196.9900055
1702114756,519500,-73.92585754,198.4100037
1702114758,520000,-60.12696457,200.4900055
1702114762,521500,-25.85997581,206.5599976
1702114763,522000,-12.62741661,209.9400024
1702114765,522500,-24.99766541,207.7200012
1702114772,525000,28.44196892,210.4900055
1702114774,526000,41.59757996,213.0500031
1702114776,526500,41.56573868,213.0500031
1702114779,527500,6.751870155,212.0599976
1702114780,528000,6.346853733,212.0599976
1702114783,529000,-13.69437599,211.1699982
1702114791,532000,-79.15328979,208.6300049
1702114792,532500,-133.5655823,200.4799957
1702114795,533500,-221.4919739,191.2799988
1702114797,534500,-293.1767578,180.0700073
1702114803,536500,-306.7410889,176.2700043
1702114805,537500,-279.4777222,179.0899963
1702114808,538500,-270.7718811,179.3699951
1702114811,539500,-247.3141937,181.1799927
1702114813,540500,-211.6007843,184.5599976
1702114816,541500,-195.7455902,186.7799988
1702114817,542000,-202.2762299,186.7799988
1702114819,542500,-193.3815765,188.2700043
1702114820,543000,-197.6386414,187.8699951
1702114821,543500,-192.1980133,188.6699982
1702114827,545500,-221.4005127,184.8399963
1702114830,546500,-255.0239563,181.5099945
1702114831,547000,-281.4266663,179.1499939
1702114839,550000,-394.0461426,166.5
1702114842,551000,-401.795929,168.8999939
1702114844,552000,-434.5192871,163.6199951
1702114846,552500,-464.1278076,161.8500061
1702114847,553000,-500.3699036,159.7899933
1702114855,556000,-702.0647583,136.4799957
1702114859,557500,-782.1531982,125.5800018
1702114862,558500,-794.8625488,119.5599976
1702114866,560000,-745.5704346,126.1699982
1702114870,561500,-677.6228638,134.8600006
1702114871,562000,-666.2026978,135.1699982
1702114874,563000,-612.7792969,143.1000061
1702114875,563500,-623.1376953,137.4499969
1702114877,564000,-602.838562,139
1702114878,564500,-569.0346069,141.8600006
1702114881,565500,-522.3475342,146.5800018
1702114882,566000,-498.7620544,148.4499969
1702114885,567000,-443.3400879,154.3600006
1702114886,567500,-440.6989746,156.1300049
1702114887,568000,-422.6499023,158.5200043
1702114891,569500,-373.245697,158.5500031
1702114893,570000,-356.8321228,161.9299927
1702114895,571000,-315.0496826,167.5
1702114906,575000,-227.947998,177.9900055
1702114908,575500,-222.0831299,177.9900055
1702114909,576000,-204.866272,179.5899963
1702114910,576500,-164.9949341,185.2400055
1702114914,578000,-109.6682968,192.5700073
1702114916,578500,-102.4836273,192.5700073
1702114917,579000,-89.18553162,192.5700073
1702114921,580500,-69.83333588,193.1900024
1702114922,581000,-77.18312836,191.8300018
1702114924,581500,-64.05018616,194.3300018
1702114928,583000,-50.4145813,197.1000061
1702114944,589000,34.63736343,201.6100006
1702114948,590500,44.43393326,203.5500031
1702114950,591500,35.24213028,201.9199982
1702114952,592000,52.5348587,202.6399994
1702114954,593000,89.44191742,207.2299957
1702114956,593500,119.946907,210.2200012
1702114960,595000,200.5816956,217.6600037
1702114964,596500,244.634552,220.9299927
1702114965,597000,256.7585449,221.0200043
1702114966,597500,224.8032379,217.2899933
1702114968,598000,224.0475006,217.2899933
1702114969,598500,243.1091309,218.0099945
1702114970,599000,231.0809937,216.9499969
1702114972,599500,224.2899475,215.25
1702114973,600000,225.0085297,215.25
1702114976,601000,208.607666,214.6499939
1702114979,602000,209.5955963,213.5399933
1702114980,602500,225.7835541,215.2799988
1702114983,603500,263.7900696,217.7599945
1702114985,604500,271.2823792,219.5800018
1702114988,605500,285.5334778,219.9299927
1702114989,606000,289.4096985,221.1900024
1702114991,606500,288.2019958,221.1900024
1702114992,607000,283.7573242,221.3600006
1702114993,607500,284.6897278,222.3500061
1702114995,608000,273.1784363,220.8800049
1702115000,610000,288.6838989,222.0399933
1702115007,612500,282.5847778,221.6999969
1702115008,613000,309.2297058,224.1399994
1702115011,614000,325.3248291,225.7700043
1702115013,614500,322.133667,225.7700043
1702115018,616500,286.8154297,222.2299957
1702115019,617000,286.0380859,222.2299957
1702115021,617500,277.5473022,221.8300018
1702115023,618500,270.0292969,221.8300018
1702115027,620000,295.7729492,223.8800049
1702115031,621500,303.7105103,225.2299957
1702115034,622500,289.2576294,225.75
1702115037,623500,266.4054565,223.8600006
1702115038,624000,263.8463745,223.8600006
1702115041,625000,270.2110291,225.3899994
1702115042,625500,259.4892578,224.1699982
1702115046,627000,269.4715881,223.5200043
1702115047,627500,263.833313,223.5200043
1702115049,628000,229.6420898,219.1300049
1702115051,629000,252.1488953,218.0800018
1702115053,629500,248.8990021,218.0800018
1702115054,630000,264.2922058,219.5500031
1702115057,631000,265.5757446,219.5500031
1702115058,631500,257.4555969,218.5099945
1702115059,632000,246.5564575,218.0299988
1702115061,632500,230.6330719,216.5599976
1702115062,633000,200.9749756,214.8399963
1702115063,633500,185.0650177,212.8500061
1702115070,636000,175.2197723,212.8399963
1702115072,636500,188.7271729,214.7200012
1702115074,637500,175.9671631,213.8300018
1702115080,639500,147.6628571,210.8099976
1702115081,640000,149.6776123,210.8099976
1702115084,641000,107.0101013,207.8699951
1702115089,643000,114.9190521,208.2599945
1702115092,644000,142.9828644,210.4499969
1702115094,645000,169.4905701,211.1399994
1702115097,646000,149.6097107,208.6799927
1702115098,646500,139.6242523,209.5399933
1702115100,647000,126.4362869,208.4900055
1702115101,647500,114.2249298,208.2799988
1702115104,648500,131.8642426,209.3800049
1702115108,650000,131.9833832,209.6900024
1702115109,650500,125.2488327,208.3000031
1702115112,651500,112.1741257,205.75
1702115113,652000,123.2284317,206.7899933
1702115114,652500,76.64157104,200.25
1702115117,653500,66.5581665,197.6600037
1702115122,655500,35.00831985,193.8999939
1702115125,656500,40.59670258,193.6300049
1702115126,657000,27.4598217,192.3500061
1702115129,658000,60.26444626,194.1600037
1702115130,658500,81.51193237,195.7899933
1702115134,660000,98.19293213,196.4299927
1702115136,660500,108.3968277,196.8099976
1702115142,663000,121.0221405,198.5899963
1702115144,663500,126.8766937,198.9199982
1702115145,664000,122.6339722,198.9199982
1702115147,664500,122.4059525,198.9199982
1702115149,665500,111.97686,198.9199982
1702115152,666500,148.0905304,201.6100006
1702115153,667000,162.3486023,201.7400055
1702115155,667500,177.4090729,202.7899933
1702115156,668000,185.4055786,203
1702115157,668500,178.3276825,203
1702115159,669000,189.363266,203.0899963
1702115163,670500,241.6299896,207.7599945
1702115167,672000,284.2991028,211.4700012
1702115169,673000,297.355835,213.2400055
1702115172,674000,340.0620422,217.9199982
1702115173,674500,371.6974792,220.8200073
1702115175,675000,391.4013367,223.5500031
1702115176,675500,417.4146423,226.3099976
1702115177,676000,450.3816223,228.9900055
1702115182,678000,502.9685059,233.4600067
1702115188,680000,485.8574829,233.4700012
