Wall time,Step,Reward,Length
1702118944,260000,-978.9945679,46.72999954
1702118951,262500,-981.0939331,47.91999817
1702118953,263000,-978.0755615,47.75
1702118961,266000,-967.312561,49.24000168
1702118964,267000,-968.2978516,50.11999893
1702118965,267500,-973.2124023,49.36999893
1702118967,268000,-974.2018433,50.02000046
1702118968,268500,-974.3355103,50.91999817
1702118970,269000,-983.1293335,49.52000046
1702118971,269500,-982.1836548,49.66999817
1702118972,270000,-983.2330933,49.72000122
1702118974,270500,-985.3427124,50.00999832
1702118975,271000,-986.4962769,50.20999908
1702118977,271500,-983.7015991,49.95000076
1702118979,272500,-984.1741333,50.86999893
1702118984,274000,-981.0950317,50.79000092
1702118985,274500,-982.1187134,51.04000092
1702118986,275000,-985.2948608,51.84000015
1702118989,276000,-983.4133301,53.09999847
1702118995,278000,-988.3356934,52.11999893
1702118998,279000,-994.5354004,51.33000183
1702119000,280000,-990.5060425,50.47000122
1702119006,282000,-988.1463623,49.11000061
1702119007,282500,-987.8892212,49.54999924
1702119009,283000,-989.0933228,49.81000137
1702119012,284000,-989.9055176,50.27000046
1702119014,285000,-993.93573,50.84999847
1702119017,286000,-996.125061,51.90000153
1702119020,287000,-997.4104004,52.97000122
1702119021,287500,-993.4089966,53.20000076
1702119026,289000,-991.6482544,53.27000046
1702119028,290000,-982.6270752,53.68000031
1702119030,290500,-982.5856934,53.95000076
1702119031,291000,-985.6603394,54.54000092
1702119033,291500,-983.59198,54.36000061
1702119034,292000,-982.6499023,54.58000183
1702119035,292500,-982.5869141,54.54999924
1702119038,293500,-986.53125,54.72000122
1702119040,294000,-985.5372314,54.86999893
1702119047,296500,-989.890686,56.58000183
1702119048,297000,-990.9751587,56.18999863
1702119051,298000,-995.9708862,56.08000183
1702119052,298500,-994.9639893,55.34000015
1702119054,299000,-995.0762939,56.58000183
1702119058,300500,-995.3725586,58.50999832
1702119061,301500,-995.6439209,58.18999863
1702119063,302500,-997.7919922,58.56999969
1702119066,303500,-997.6109009,57.88999939
1702119069,304500,-999.0286865,59.70999908
1702119072,305500,-997.7296753,56.22000122
1702119073,306000,-997.8394165,56.27000046
1702119074,306500,-996.0302124,57.11999893
1702119079,308000,-995.2189941,55.13000107
1702119084,310000,-989.7716675,53.43999863
1702119086,310500,-991.8304443,53.90999985
1702119088,311500,-993.0148315,52
1702119090,312000,-992.2510986,52.38000107
1702119093,313000,-992.9767456,54.40000153
1702119098,315000,-995.8387451,54.04999924
1702119105,317500,-983.8870239,55.84000015
1702119115,321000,-978.5267944,54.75
1702119116,321500,-977.3247681,54.00999832
1702119119,322500,-977.7122192,53.97999954
1702119120,323000,-979.6140747,53
1702119122,323500,-982.7689819,52.97999954
1702119123,324000,-984.156189,53.66999817
1702119125,324500,-982.407959,54.59999847
1702119126,325000,-982.6268921,55.63000107
1702119129,326000,-986.6463013,55.5
1702119130,326500,-983.8360596,56.06000137
1702119136,328500,-989.161377,61.04000092
1702119137,329000,-989.6161499,62.47999954
1702119140,330000,-987.4793091,65.12000275
1702119143,331000,-988.1607056,66.37999725
1702119147,332500,-992.9047241,69.55000305
1702119150,333500,-996.434021,71.23000336
1702119151,334000,-997.298584,71.05999756
1702119153,334500,-999.7249146,71.87999725
1702119157,336000,-1002.744995,74.37000275
1702119158,336500,-1002.17981,75.16000366
1702119160,337000,-1001.310913,75.47000122
1702119161,337500,-1002.226868,74.73999786
1702119162,338000,-1003.647156,75.23999786
1702119165,339000,-1003.843262,74.40000153
1702119167,339500,-1002.795837,74.08000183
1702119168,340000,-1002.512329,72.62999725
1702119171,341000,-1003.40033,73.47000122
1702119172,341500,-1001.410645,73.73000336
1702119174,342000,-1001.248962,74.30000305
1702119175,342500,-1000.487671,75
