Wall time,Step,Value,Value
1702161285,171000,-622.9927979,153.1300049
1702161289,172500,-608.5186157,155.8000031
1702161290,173000,-596.3206177,157.2400055
1702161293,174000,-583.873291,158.3000031
1702161295,174500,-571.2030029,161.4299927
1702161301,177000,-583.7279053,162.2299957
1702161303,177500,-592.5487061,161.0800018
1702161305,178500,-581.1616821,165.1999969
1702161308,179500,-588.6268921,166.1999969
1702161310,180000,-580.4086914,166.8600006
1702161311,180500,-579.6829834,169.9799957
1702161315,182000,-540.6497192,176.25
1702161317,182500,-519.6710205,179.7100067
1702161321,184000,-486.1673279,186.3899994
1702161322,184500,-476.9143066,187.7400055
1702161325,185500,-461.6723938,189.7899933
1702161326,186000,-464.4801025,189.7899933
1702161329,187000,-457.0292969,190.5500031
1702161334,189000,-428.3905945,193.9600067
1702161335,189500,-417.8460999,194.5099945
1702161337,190000,-442.3937378,193
1702161339,191000,-456.3763123,191.6600037
1702161341,191500,-440.6941528,193.2700043
1702161345,193000,-465.4394226,190.0200043
1702161346,193500,-465.1701965,189.2899933
1702161347,194000,-466.9389954,187.3800049
1702161349,194500,-455.5542603,188.4100037
1702161352,195500,-460.7506714,190.8000031
1702161353,196000,-444.4129639,192.6199951
1702161354,196500,-434.2346802,196.1600037
1702161356,197000,-424.0157776,197.5800018
1702161368,201500,-401.051178,200.4799957
1702161369,202000,-423.7351379,198.8500061
1702161372,203000,-468.3041687,195.2299957
1702161376,204500,-529.2452393,187.75
1702161385,208000,-567.074646,179.9100037
1702161386,208500,-572.1685791,179.9100037
1702161392,210500,-551.3428345,182.5899963
1702161393,211000,-543.5791626,183.8200073
1702161395,211500,-542.5883789,184.3600006
1702161397,212500,-592.206543,180.5599976
1702161400,213500,-599.569519,177.6799927
1702161405,215500,-572.2049561,180.5099945
1702161418,220000,-562.3932495,179.3699951
1702161419,220500,-543.5765381,180.6399994
1702161421,221000,-553.6228638,177.0299988
1702161422,221500,-552.668335,176.4299927
1702161424,222500,-571.8233643,172.8000031
1702161426,223000,-596.5245972,166.6499939
1702161430,224500,-610.4263916,161.5099945
1702161434,226000,-710.3894653,136.8399963
1702161443,229500,-943.0147095,69.68000031
1702161445,230000,-955.6519165,68.62999725
1702161446,230500,-963.4453125,67.69000244
1702161447,231000,-963.3872681,67.54000092
1702161451,232000,-939.4771729,71.91999817
1702161452,232500,-937.5153198,72.66000366
1702161453,233000,-936.4882202,74.5
1702161456,234000,-914.515625,77.27999878
1702161457,234500,-904.5475464,79.15000153
1702161459,235000,-899.7892456,80.84999847
1702161461,236000,-888.1623535,86.33999634
1702161464,237000,-868.6529541,91.55000305
1702161466,237500,-869.284668,94.94999695
1702161472,239500,-847.5450439,103.5100021
1702161483,243000,-877.2471313,98.63999939
1702161487,244500,-899.3639526,95.04000092
1702161488,245000,-911.314209,92.04000092
1702161491,246000,-923.8249512,93.54000092
1702161494,247000,-923.2055054,91.11000061
1702161499,248500,-930.4761963,89.65000153
1702161514,254000,-845.0605469,96.51000214
1702161518,255500,-850.9043579,90.01000214
1702161520,256000,-847.9291992,91.61000061
1702161521,256500,-847.8911743,91.16999817
1702161524,257500,-873.2290039,83.87000275
1702161527,258500,-884.2671509,79.93000031
1702161528,259000,-922.0484009,73.30000305
1702161531,260000,-973.4937134,67.62999725
1702161538,262500,-958.7111206,70.05000305
1702161539,263000,-959.6154785,71.91000366
1702161548,266000,-838.4102173,93.79000092
1702161550,267000,-808.6959839,100.5500031
1702161552,267500,-786.5477905,104.1100006
1702161553,268000,-765.5695801,107.4199982
1702161555,268500,-733.3897095,113.1800003
1702161556,269000,-734.8065186,116.8199997
1702161557,269500,-735.8614502,119.5299988
1702161559,270000,-714.8012085,123.1800003
1702161560,270500,-694.2434082,126.8399963
1702161561,271000,-674.390625,130.7200012
1702161563,271500,-645.3482666,136.3800049
1702161566,272500,-603.5933228,143.9499969
1702161570,274000,-544.0112915,154.9199982
1702161571,274500,-531.4921265,157.4100037
1702161572,275000,-511.4669189,160.8899994
1702161575,276000,-478.5026245,168.75
1702161581,278000,-391.7652588,180.8099976
1702161584,279000,-344.9503479,186.3300018
1702161587,280000,-322.1645203,191.6900024
1702161592,282000,-274.9510498,203.3500061
1702161594,282500,-253.032196,206.4199982
1702161595,283000,-229.5112915,209.8600006
1702161598,284000,-176.3090515,218.3300018
1702161601,285000,-135.3439026,223.7799988
1702161604,286000,-95.91081238,226.0299988
1702161607,287000,-91.65769196,226.0299988
1702161608,287500,-90.19122314,226.0299988
1702161612,289000,-74.82884979,226.0299988
1702161615,290000,-89.82036591,223.8000031
1702161617,290500,-84.05142212,223.8000031
1702161618,291000,-82.92527771,219.75
1702161620,291500,-77.90266418,217.6100006
1702161622,292000,-82.61192322,216.3099976
1702161623,292500,-100.0157089,213.6900024
1702161626,293500,-172.4077606,202.5899963
1702161627,294000,-200.5146942,199.1999969
1702161634,296500,-203.7914734,198.8000031
1702161636,297000,-192.3318329,198.6699982
1702161638,298000,-198.9540405,196.9799957
1702161640,298500,-220.5762024,194.5399933
1702161641,299000,-214.0140686,194.5399933
1702161645,300500,-210.6183777,193.8899994
1702161648,301500,-224.7034454,192.2899933
1702161651,302500,-233.1326904,191.1100006
1702161653,303500,-259.3653564,185.4799957
1702161656,304500,-295.4620056,182.2299957
1702161659,305500,-322.4408875,179.9900055
1702161661,306000,-325.3253784,179.9900055
1702161662,306500,-327.0862732,179.9900055
1702161666,308000,-368.5986633,174.3099976
1702161672,310000,-344.0503845,178.2299957
1702161673,310500,-348.4942627,178.6699982
1702161676,311500,-312.1533813,184.1499939
1702161677,312000,-304.6947937,185.9499969
1702161680,313000,-266.0276489,191.3999939
1702161685,315000,-249.2726135,192.1799927
1702161692,317500,-282.523468,192.1499939
1702161701,321000,-189.7799835,196.8699951
1702161703,321500,-185.5816956,196.8699951
1702161706,322500,-225.1665802,193.1699982
1702161707,323000,-235.0747681,194.0599976
1702161709,323500,-253.8515778,190.2700043
1702161710,324000,-280.829834,185.9299927
1702161711,324500,-344.3230591,177.1999969
1702161713,325000,-354.4064026,175.3300018
1702161715,326000,-386.2189636,171
1702161717,326500,-431.8676758,160.0800018
1702161722,328500,-512.5762939,147.25
1702161723,329000,-527.6953735,145.6999969
1702161726,330000,-541.789978,140.6199951
1702161729,331000,-536.5311279,139.6000061
1702161733,332500,-763.7095947,110.3899994
1702161735,333500,-774.8253784,99.16000366
1702161737,334000,-774.3826904,97.09999847
1702161738,334500,-778.5764771,96.65000153
1702161742,336000,-730.9787598,103.9100037
1702161743,336500,-711.9276123,107.4800034
1702161744,337000,-709.2388306,108.7900009
1702161746,337500,-676.5009155,114.0299988
1702161747,338000,-667.9407349,116.1299973
1702161749,339000,-656.3951416,118.6500015
1702161751,339500,-669.4549561,118.0500031
1702161752,340000,-646.7067871,120.1900024
1702161755,341000,-626.8308716,124.6200027
1702161756,341500,-636.159668,124.1999969
1702161757,342000,-638.2787476,124.4499969
1702161759,342500,-638.2529297,127.3799973
1702161760,343000,-650.616333,125.1500015
1702161761,343500,-634.2349854,126.7699966
1702161764,344500,-601.2028198,129.7599945
1702161765,345000,-587.4332886,132.1000061
1702161769,346500,-534.3060913,139.7599945
1702161774,348500,-481.2548523,152.4700012
1702161778,350000,-476.691864,154.9100037
1702161779,350500,-457.1318359,157.9199982
1702161781,351000,-444.5888672,160.3800049
1702161783,352000,-442.1112366,158.5899963
1702161784,352500,-460.7781982,156.75
1702161786,353000,-517.8821411,144.6600037
1702161787,353500,-556.3134766,134.3800049
1702161790,354500,-619.7566528,116.3399963
1702161791,355000,-634.1384277,113.7600021
1702161792,355500,-669.0949097,110.4800034
1702161798,357500,-762.154541,97.56999969
1702161803,359500,-718.8102417,100.5899963
1702161804,360000,-714.3001709,103.0400009
1702161807,361000,-707.1572876,103.2099991
1702161808,361500,-696.8375854,103.3600006
1702161809,362000,-748.9847412,99.44999695
1702161811,362500,-749.1535645,97.66000366
1702161812,363000,-735.6193237,101.2799988
1702161813,363500,-712.222168,105.1200027
1702161817,365000,-671.0745239,114.6800003
1702161818,365500,-643.4376831,118.6699982
1702161826,368500,-483.2182312,142.8999939
1702161829,369500,-445.8322449,148
1702161830,370000,-414.8007507,150.8999939
1702161831,370500,-389.9517822,153.6399994
1702161833,371000,-375.1549683,155.3800049
1702161835,372000,-336.2665405,160.4400024
1702161839,373500,-279.7366943,168.4100037
1702161840,374000,-250.4965515,172.3600006
1702161844,375500,-235.5189667,179.2700043
1702161846,376000,-257.2463379,177.1199951
1702161847,376500,-268.65979,175.3300018
1702161850,377500,-365.4432983,153.4799957
1702161852,378500,-408.1389771,144.4700012
1702161856,380000,-425.7539978,142.7700043
1702161857,380500,-446.2891846,141.4299927
1702161860,381500,-452.1948242,139.8999939
1702161864,383000,-505.4120178,135.6999969
1702161865,383500,-561.3613281,130.5099945
1702161866,384000,-565.5170898,130.4600067
1702161869,385000,-641.7081909,121.2900009
1702161870,385500,-668.3703003,119.0699997
1702161871,386000,-660.8284912,119.8700027
1702161874,387000,-675.2991943,117.9100037
1702161875,387500,-673.2618408,115.8799973
1702161877,388000,-666.3394775,113.5500031
1702161883,390500,-593.1656494,129.5800018
1702161889,392500,-499.6641235,144.5599976
1702161890,393000,-474.601532,149.25
1702161893,394000,-470.9551086,150.3000031
1702161895,395000,-440.2322388,153.0099945
1702161898,396000,-455.699585,150.7200012
1702161899,396500,-462.4702148,149.1199951
1702161900,397000,-490.20755,146.5399933
1702161902,397500,-478.2810669,146.6000061
1702161903,398000,-481.2207642,146.1900024
1702161904,398500,-464.6254578,149.5099945
1702161907,399500,-441.9497986,151.4799957
1702161910,400500,-411.5028381,157.6100006
1702161912,401500,-388.1430054,160.1300049
1702161916,403000,-370.3701782,161.6000061
1702161919,404000,-324.2476196,167.2599945
1702161920,404500,-313.0108337,169.6399994
1702161921,405000,-290.7927551,173.5700073
1702161927,407000,-224.625061,185.0599976
1702161930,408000,-193.201828,189.5800018
1702161931,408500,-178.4085693,191.2899933
1702161934,409500,-213.4980011,186.6999969
1702161938,411000,-263.4066772,178.1499939
1702161941,412000,-279.7135925,175.5
1702161942,412500,-292.6359558,174.5099945
1702161943,413000,-283.0192871,175.6699982
1702161947,414500,-279.1714172,177.3500061
1702161952,416000,-264.1041565,178.5200043
1702161953,416500,-269.8569336,176.4400024
1702161956,417500,-275.1434937,174.5700073
1702161958,418500,-288.6895447,171.6900024
1702161961,419500,-307.7192993,165.7700043
1702161967,422000,-393.4606323,156.0899963
1702161970,423000,-392.5510864,154.0399933
1702161971,423500,-432.9883118,150.5200043
1702161973,424000,-454.7636414,146.6100006
1702161974,424500,-452.511322,146.7899933
1702161978,426000,-409.194458,151.8099976
1702161986,429000,-395.6098022,157.7200012
1702161988,430000,-377.2228699,158.75
1702161990,430500,-392.9177551,158.3200073
1702161991,431000,-430.6326904,153.1000061
1702161992,431500,-429.3156433,154.7799988
1702161993,432000,-429.0280762,156.1900024
1702161999,434000,-422.7309875,158.2400055
1702162001,435000,-399.3623352,161.0200043
1702162002,435500,-374.1195374,164.8200073
1702162006,437000,-371.8002319,166.7899933
1702162008,437500,-356.2463074,168.3999939
1702162009,438000,-365.7250366,169.6499939
1702162010,438500,-388.1311646,167.1600037
1702162012,439000,-360.6853027,170.1799927
1702162014,440000,-340.9476929,173.0399933
1702162015,440500,-339.0859375,173.1900024
1702162017,441000,-313.3684387,175.8800049
1702162018,441500,-309.8292236,177.9600067
1702162021,442500,-281.9831848,182.3500061
1702162025,444000,-297.0202942,181.8800049
1702162027,445000,-284.6110229,183.3000031
1702162029,445500,-279.6856995,182.6399994
1702162031,446500,-282.7693481,179.4299927
1702162033,447000,-299.9591675,178.5
1702162036,448500,-261.0002136,180.3800049
1702162038,449000,-249.3579254,183.0299988
1702162040,450000,-221.9874725,184.2700043
1702162042,450500,-202.7287903,185.6900024
1702162051,454000,-250.1307678,180.3300018
1702162052,454500,-237.7622833,183.2799988
1702162053,455000,-225.8527069,183.3000031
1702162054,455500,-227.6367798,181.9799957
1702162056,456000,-235.9358673,179.4900055
1702162057,456500,-251.7425995,177.7700043
1702162058,457000,-263.5978088,177.4900055
1702162061,458000,-257.3937378,177.6000061
1702162062,458500,-257.3246765,177.7200012
1702162064,459000,-258.9557495,178.1300049
1702162067,460500,-260.16745,175.1399994
1702162069,461000,-272.3485718,174.4799957
1702162070,461500,-264.6934204,175.7799988
1702162071,462000,-275.1307678,173.8600006
1702162074,463000,-253.3982697,176.1000061
1702162082,466000,-271.6625061,170.5200043
1702162083,466500,-262.5505981,170.5800018
1702162085,467000,-262.7164917,170.8999939
1702162087,468000,-282.2895203,168.0599976
1702162093,470000,-234.9777832,174.0599976
1702162097,471500,-206.1809692,176.1999969
1702162101,473000,-191.6211853,178.6499939
1702162106,475000,-219.3154602,169.9100037
1702162110,476500,-211.8865051,170.0500031
1702162112,477000,-209.1586914,171.5399933
1702162113,477500,-204.196701,172.4900055
1702162116,478500,-205.370636,171.1100006
1702162118,479000,-216.1233521,170.2400055
1702162120,479500,-226.7286987,169.3999939
1702162124,481000,-211.0202942,171.0599976
1702162125,481500,-221.1932373,170.6100006
1702162128,482500,-223.8946075,170.3999939
